"ENTRY","BLUP"
"TMS18F1120P0004",-2.0711
"TMS18F1396P0017",-2.0718
"TMS18F1348P0088",-2.0781
"TMS18F1295P0023",-2.1794
"TMS18F1076P0106",-2.2118
"TMS18F1370P0008",-2.2448
"TMS18F1005P0023",-2.265
"TMS18F1138P0037",-2.2862
"TMS18F1272P0037",-2.2929
"TMS18F1324P0003",-2.3282
"TMS18F1001P0020",-2.3513
"TMS18F1317P0048",-2.3577
"TMS18F1323P0024",-2.3998
"TMS18F1324P0046",-2.4181
"TMS18F1280P0151",-2.4329
"TMS18F1320P0086",-2.4495
"TMS18F1295P0035",-2.4663
"TMS18F1020P0027",-2.5329
"TMS18F1284P0003",-2.5333
"TMS18F1343P0171",-2.5467
"TMS18F1278P0180",-2.6022
"TMS18F1389P0021",-2.6226
"TMS18F1076P0121",-2.6304
"TMS18F1371P0001",-2.6411
"TMS18F1069P0033",-2.6449
"TMS18F1298P0044",-2.6675
"TMS18F1337P0049",-2.6713
"TMS18F1277P0007",-2.7555
"TMS18F1121P0029",-2.765
"TMS18F1180P0033",-2.8909
"TMS18F1268P0019",-2.9119
"TMS18F1353P0038",-2.9123
"TMS18F1322P0019",-2.9326
"TMS18F1308P0084",-2.934
"TMS18F1076P0001",-2.9452
"TMS18F1481P0009",-2.9474
"TMS18F1258P0062",-2.9591
"TMS18F1328P0032",-2.9751
"TMS18F1324P0171",-3.0137
"TMS18F1318P0016",-3.0503
"TMS18F1562P0055",-3.075
"TMS18F1349P0123",-3.1234
"TMS18F1324p0026",-3.2119
"TMS18F1350P0056",-3.2372
"TMS18F1505P0047",-3.2562
"TMS18F1149P0024",-3.2584
"TMS18F1090P0031",-3.2906
"TMS18F1539P0073",-3.2961
"TMS18F1365P0024",-3.3328
"TMS18F1278P0068",-3.3354
"TMS18F1132P0078",-3.3361
"TMS18F1132P0083",-3.3573
"TMS18F1350P0091",-3.4416
"TMS18F1264P0058",-3.4442
"TMS18F1055P0044",-3.4716
"TMS18F1326P0007",-3.4883
"TMS18F1174P0011",-3.5949
"TMS18F1447P0045",-3.6534
"TMS18F1278P0165",-3.6564
"TMS18F1348P0039",-3.6926
"TMS18F1250P0050",-3.7022
"TMS18F1325P0032",-3.7217
"TMS18F1320P0051",-3.7276
"TMS18F1271P0001",-3.7464
"TMS18F1489P0038",-3.7604
"TMS18F1262P0008",-3.7971
"TMS18F1355p0038",-3.8198
"TMS18F1436P0053",-3.8282
"TMS18F1389P0031",-3.8557
"TMS18F1319P0121",-3.8601
"TMS18F1361P0041",-3.9367
"IITA-TMS-IBA30572",-3.947
"TMS18F1409P0008",-4.0117
"TMS18F1327P0006",-4.0254
"TMS18F1016P0010",-4.053
"TMS18F1042P0009",-4.1151
"TMS18F1296P0042",-4.3402
"TMS18F1056P0016",-4.3771
"TMS18F1068P0077",-4.6278
"TMS18F1377P0023",-4.6859
"TMS18F1323P0002",-4.7121
"TMS18F1048P0023",-4.7507
"TMS18F1348P0131",-4.7615
"TMS18F1040P0044",-4.8064
"TMS18F1259P0131",-4.833
"TMS18F1324P0089",-4.8568
"TMS18F1329P0011",-4.8637
"TMS18F1330P0008",-4.8644
"TMS18F1320P0032",-4.9891
"TMS18F1342P0003",-5.0049
"TMS18F1355P0120",-5.0348
"TMS18F1348P0024",-5.0424
"TMS18F1041P0002",-5.0488
"TMS18F1003P0014",-5.158
"TMS18F1306P0149",-5.2735
