"ENTRY","BLUP"
"TMS18F1076P0066",-0.4691
"TMS18F1346P0023",-0.4701
"TMS18F1339P0012",-0.471
"TMS18F1326P0007",-0.4766
"TMS18F1096P0013",-0.4782
"TMS18F1343P0012",-0.4827
"TMS18F1335P0021",-0.4968
"TMS18F1338P0116",-0.5014
"TMS18F1364P0022",-0.5028
"TMS18F1280P0107",-0.5041
"TMS18F1295P0030",-0.5151
"TMS18F1284P0003",-0.5224
"TMS18F1076P0106",-0.5274
"TMS18F1562P0026",-0.5327
"TMS18F1278P0180",-0.5362
"TMS18F1225P0030",-0.5424
"TMS18F1324P0046",-0.5429
"TMS18F1348P0156",-0.5448
"TMS18F1348P0101",-0.5462
"TMS18F1038P0087",-0.5706
"TMS18F1134P0010",-0.5787
"TMS18F1345P0043",-0.5789
"TMS18F1324P0093",-0.5803
"TMS18F1348P0088",-0.5859
"TMS18F1349P0126",-0.591
"TMS18F1175P0053",-0.5982
"TMS18F1344P0153",-0.6113
"TMS18F1180P0033",-0.6152
"TMS18F1345P0012",-0.6158
"TMS18F1179P0029",-0.6184
"IITA-TMS-IBA982101",-0.7697
