"ENTRY","BLUP"
"TMS18F1090P0031",-0.1151
"TMS18F1262P0008",-0.1161
"TMS18F1319P0121",-0.12
"TMS18F1352P0016",-0.1288
"TMS18F1421P0025",-0.1342
"TMS18F1055P0044",-0.1517
"TMS18F1355P0120",-0.153
"TMS18F1562P0025",-0.183
"TMS18F1562P0023",-0.2103
"TMS18F1447P0078",-0.2326
