trial,year_harvest,location,trial_type,plot_name,accession_name,plot_number,block_number,is_a_control,rep_number,row_number,col_number,LODG,BRNLEV9,PLTHT9,NOHAV,RTNO,STARCH,BRNHB9,ANGBR9,STMDI9,PPSTD9,SHTWT,RTWT,BRNHT9,PLTHT6,FYLD,DYLD,TYLD,HI,DM,BRNHT6
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1217P0111_2258,TMS18F1217P0111,2258,31,,2,31,8,2,,134,7,38,18.23,1,10.27,23.33,2,29.71,21.25,,106,28.33,9.05,39.61,0.42,31.94,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS13F1343P0044_2259,TMS13F1343P0044,2259,31,,2,31,9,0,,114,4,28,17.29,3,57.48,20.92,2,32.34,18.15,,106,24.2,7.56,43.12,0.36,31.24,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1481P0015_2260,TMS18F1481P0015,2260,31,,2,31,10,,,,,,,,,,,,,,,,,,,,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1127P0010_2261,TMS18F1127P0010,2261,31,,2,31,11,1,2,140,7,58,16.78,3,81.67,24.282,2,45.84,20.8,44,128,27.73,8.56,61.12,0.31,30.86,43
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1068P0063_2262,TMS18F1068P0063,2262,31,,2,31,12,0,,,2,19,11.76,,,,2,26.27,13.8,,,18.4,4.98,35.03,0.34,27.08,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-NA_2263,UNKNOWN2,2263,31,,2,31,13,3,,164,8,34,8.6,2,37.25,18.994,3,38.84,12.5,,141,16.67,4.12,51.79,0.24,24.71,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1040P0054_2264,TMS18F1040P0054,2264,31,,2,31,14,1,,,4,32,11.21,,,,2,31.45,21.45,,,28.6,7.63,41.93,0.41,26.67,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-IITA-TMS-IBA000070_2265,IITA-TMS-IBA000070,2265,31,1,2,31,15,,,,,,,,,11.982,2,,,,,,,,,,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1505P0047_2266,TMS18F1505P0047,2266,31,,2,31,16,1,2,164,9,51,17.73,2,79.33,20.322,2,29.85,22.35,59,149,29.8,9.41,39.8,0.43,31.57,60
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1489P0044_2267,TMS18F1489P0044,2267,31,,2,31,17,0,3,173,4,52,16.21,3,79.81,22.238,2,29.25,17.1,41,161,22.8,6.94,39,0.37,30.43,50
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1348P0131_2268,TMS18F1348P0131,2268,31,,2,31,18,0,3,199,8,74,21.99,3,85.64,22.56,2,46.07,32.4,67,184,43.2,15.02,61.43,0.41,34.77,68
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS13F1020P0001_2269,TMS13F1020P0001,2269,31,,2,31,19,3,3,139,6,29,11.08,2,64.73,21.392,2,17.65,9.7,32,136,12.93,3.44,23.53,0.35,26.57,32
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-IITA-TMS-IBA980581_2270,IITA-TMS-IBA980581,2270,31,1,2,31,20,1,1,206,8,55,11.56,3,78.88,25.692,1,36.5,20.4,102,193,27.2,7.33,48.67,0.36,26.93,104
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS13F1307P0016_2271,TMS13F1307P0016,2271,31,,2,31,21,0,3,191,8,55,17.67,2,90.1,23.286,1,32.24,19.15,40,176,25.53,8.05,42.99,0.37,31.52,43
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1336P0015_2272,TMS18F1336P0015,2272,31,,2,31,22,0,,186,9,80,19.69,2,27.16,24.122,2,28.83,25.4,,166.4,33.87,11.19,38.44,0.47,33.04,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1113P0038_2273,TMS18F1113P0038,2273,31,,2,31,23,0,2,174,6,56,18.64,3,82.32,25.604,2,28.87,13.15,81,176,17.53,5.65,38.49,0.31,32.25,71
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1258P0147_2274,TMS18F1258P0147,2274,31,,2,31,24,0,3,171,9,76,16.82,3,85.29,25.282,2,42.49,23.25,42,163,31,9.57,56.65,0.35,30.88,43
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS181447P0078_2275,TMS18F1447P0078,2275,31,,2,31,25,2,5,126,3,5,,,,,1,13.55,1.25,22.6,122,1.67,,18.07,0.08,,25.4
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1305P0039_2276,TMS18F1305P0039,2276,32,,2,32,25,4,3,148,6,22,15.38,2,88.91,24.694,1,31.84,11.1,36,134.6,14.8,4.41,42.45,0.26,29.8,55
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1295P0023_2277,TMS18F1295P0023,2277,32,,2,32,24,9,,191,9,56,18.6,2,43.34,21.194,6,40.05,10.85,,172,14.47,4.66,53.4,0.21,32.22,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1349P0064_2278,TMS18F1349P0064,2278,32,,2,32,23,0,1,148,8,64,14.1,3,73.5,19.916,2,21.2,24.85,97.4,134,33.13,9.56,28.27,0.54,28.84,99.6
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1414P0017_2279,TMS18F1414P0017,2279,32,,2,32,22,0,2,166,8,67,16.56,3,70.44,20.896,2,35.24,21.4,69.4,149,28.53,8.76,46.99,0.38,30.69,82
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1308P0114_2280,TMS18F1308P0114,2280,32,,2,32,21,1,3,190,5,26,15.54,3,75.94,24.368,1,21.45,11.2,40.6,175,14.93,4.47,28.6,0.34,29.93,38
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1296P0042_2281,TMS18F1296P0042,2281,32,,2,32,20,1,3,186,6,42,13.5,3,87.84,24.922,2,32.11,15,59,175,20,5.68,42.81,0.32,28.39,62
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-IITA-TMS-IBA982101_2282,IITA-TMS-IBA982101,2282,32,1,2,32,19,1,2,191,9,54,15.7,2,83.53,23.27,2,46.53,22.9,87,178,30.53,9.17,62.04,0.33,30.04,74.4
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1335P0001_2283,TMS18F1335P0001,2283,32,,2,32,18,1,2,161,9,62,17.15,3,102.63,24.83,1,23.25,21.15,62,153.8,28.2,8.78,31,0.48,31.13,61
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1478P0047_2284,TMS18F1478P0047,2284,32,,2,32,17,1,1,164,9,64,16.42,3,82.7,25.26,2,28.57,23.3,105,149,31.07,9.5,38.09,0.45,30.58,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1319P0100_2285,TMS18F1319P0100,2285,32,,2,32,16,0,3,160.6,8,74,18.18,3,68.85,23.606,2,38,20.4,64,156,27.2,8.68,50.67,0.35,31.9,56
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1506P0018_2286,TMS18F1506P0018,2286,32,,2,32,15,1,2,172,7,68,15.61,3,80.55,22.17,2,48.75,30,80,153,40,11.99,65,0.38,29.97,86
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-IITA-TMS-IBA30572_2287,IITA-TMS-IBA30572,2287,32,1,2,32,14,4,2,157,6,28,,3,85.6,23.486,1,23.1,5.7,63,144,7.6,,30.8,0.2,,71
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1355p0038_2288,TMS18F1355p0038,2288,32,,2,32,13,7,3,163,6,47,16.08,2,84.44,25.628,2,47.85,12.9,34,142,17.2,5.22,63.8,0.21,30.33,39
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1038P0010_2289,TMS18F1038P0010,2289,32,,2,32,12,0,2,106,6,52,15.25,2,78.91,19.038,1,22.45,23.25,22,100,31,9.21,29.93,0.51,29.71,25
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1324P0107_2290,TMS18F1324P0107,2290,32,,2,32,11,0,,150,7,67,15.85,1,,19.192,2,36.87,29.85,,129,39.8,12,49.16,0.45,30.16,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1539P0063_2291,TMS18F1539P0063,2291,32,,2,32,10,0,1,147,7,50,16.98,3,76.66,22.648,2,32.1,30.9,78.4,121,41.2,12.77,42.8,0.49,31,67
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1348P0024_2292,TMS18F1348P0024,2292,32,,2,32,9,0,2,125,4,25,,3,64.45,24.954,1,19,7.1,47,114,9.47,,25.33,0.27,,52
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1359P0001_2293,TMS18F1359P0001,2293,32,,2,32,8,0,2,149,8,84,18.73,3,72.62,22.642,2,36.8,30.9,62,133,41.2,13.32,49.07,0.46,32.32,63
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMEB419_2294,TMEB419,2294,32,1,2,32,7,0,,156,9,40,17.85,1,17.49,20.444,3,31.35,24.65,,130,32.87,10.4,41.8,0.44,31.66,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1314P0026_2295,TMS18F1314P0026,2295,32,,2,32,6,0,5,165,4,27,20.33,2,100.98,20.31,1,22.84,8.05,20,154,10.73,3.6,30.45,0.26,33.52,18
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1345P0043_2296,TMS18F1345P0043,2296,32,,2,32,5,0,2,144,9,58,18.07,3,68.64,24.2,2,39.01,20.95,93,124,27.93,8.89,52.01,0.35,31.82,97
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1001P0020_2297,TMS18F1001P0020,2297,32,,2,32,4,3,2,148,5,12,,3,82.93,25.418,2,12.4,3.8,63,145,5.07,,16.53,0.23,,59
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1312P0033_2298,TMS18F1312P0033,2298,32,,2,32,3,0,4,123,5,39,18.98,2,70.67,17.504,2,31.71,21.35,29,120,28.47,9.25,42.28,0.4,32.51,27
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1348p0039_2299,TMS18F1348P0039,2299,32,,2,32,2,1,,,5,24,14.77,,,,1,14.39,11.15,,107,14.87,4.36,19.19,0.44,29.34,82
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1505P0057_2300,TMS18F1505P0057,2300,32,,2,32,1,0,,113,6,47,12.67,1,,20.632,3,37.1,30.25,,92,40.33,11.2,49.47,0.45,27.77,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1076P0117_2301,TMS18F1076P0117,2301,33,,2,33,1,4,,130,5,10,,1,,17.188,2,9.35,3.65,,120,4.87,,12.47,0.28,,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1395P0055_2302,TMS18F1395P0055,2302,33,,2,33,2,0,2,105,8,64,19.42,3,77.79,21.848,2,39.63,23.95,50,99,31.93,10.49,52.84,0.38,32.83,43
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1343P0014_2303,TMS18F1343P0014,2303,33,,2,33,3,,,,,,,,,,,,,,,,,,,,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1277P0007_2304,TMS18F1277P0007,2304,33,,2,33,4,0,,,2,15,14.01,,,,2,16.66,9.1,,,12.13,3.49,22.21,0.35,28.78,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1076P0001_2305,TMS18F1076P0001,2305,33,,2,33,5,0,,,1,11,,,,,1,10.5,4.7,,,6.27,,14,0.31,,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1334P0023_2306,TMS18F1334P0023,2306,33,,2,33,6,3,1,113,9,31,20.68,2,86.77,18.512,2,29.75,15.5,67,108,20.67,6.98,39.67,0.34,33.78,68
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS13F1343P0022_2307,TMS13F1343P0022,2307,33,,2,33,7,1,3,123,8,68,20.26,2,75.86,20.226,2,29.7,30.9,35.4,109,41.2,13.79,39.6,0.51,33.46,30
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1038P0056_2308,TMS18F1038P0056,2308,33,,2,33,8,2,2,93,7,43,16.61,3,69.34,19.156,3,23.35,10.9,48,82,14.53,4.47,31.13,0.32,30.73,49
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1424P0020_2309,TMS18F1424P0020,2309,33,,2,33,9,0,,143,6,53,8.51,1,,21.422,2,36.9,22.85,,120,30.47,7.51,49.2,0.38,24.64,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-IITA-TMS-IBA30572_2310,IITA-TMS-IBA30572,2310,33,1,2,33,10,0,,,3,17,,,,,1,16.79,5.95,,,7.93,,22.39,0.26,,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1377P0023_2311,TMS18F1377P0023,2311,33,,2,33,11,2,,,3,25,9.99,,,,2,23.77,10.5,,,14,3.61,31.69,0.31,25.76,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1205P0010_2312,TMS18F1205P0010,2312,33,,2,33,12,2,2,138,4,27,14.26,3,80.41,25.796,2,25.9,12.3,46,129,16.4,4.75,34.53,0.32,28.96,48
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1295P0035_2313,TMS18F1295P0035,2313,33,,2,33,13,4,,151.4,8,38,18.31,3,55.8,20.682,2,27.85,19.85,,140,26.47,8.47,37.13,0.42,32,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1165P0018_2314,TMS18F1165P0018,2314,33,,2,33,14,1,2,138,9,69,17.08,3,69.21,19.792,2,24.2,23.05,71,120,30.73,9.55,32.27,0.49,31.08,71
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1436P0049_2315,TMS18F1436P0049,2315,33,,2,33,15,1,2,166,7,54,23.57,3,61.81,19.168,3,24.55,21.55,89,154,28.73,10.33,32.73,0.47,35.95,91
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1355P0120_2316,TMS18F1355P0120,2316,33,,2,33,16,9,4,188.4,9,31,18.03,2,75.5,23.692,2,41.75,7.1,39,181,9.47,3.01,55.67,0.15,31.79,46
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1222P0012_2317,TMS18F1222P0012,2317,33,,2,33,17,0,,,4,32,10.18,,,,2,23.47,13.15,,,17.53,4.54,31.29,0.36,25.9,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-IITA-TMS-IBA982101_2318,IITA-TMS-IBA982101,2318,33,1,2,33,18,0,2,173,7,44,13.44,3,74.87,24.588,2,33.5,17.3,65,142,23.07,6.54,44.67,0.34,28.35,67
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS181258P0156_2319,TMS18F1258P0156,2319,33,,2,33,19,0,2,169,9,62,20.46,3,88.5,29.768,2,35.43,38.25,62,157,51,17.14,47.24,0.52,33.62,61
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1121P0029_2320,TMS18F1121P0029,2320,33,,2,33,20,3,,,4,38,15.43,,,,2,26.35,24.85,,,33.13,9.89,35.13,0.49,29.84,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1260P0054_2321,TMS18F1260P0054,2321,33,,2,33,21,2,2,166,7,54,13.13,,,,2,19.65,22.2,52,158,29.6,8.32,26.2,0.53,28.11,53
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1369P0010_2322,TMS18F1369P0010,2322,33,,2,33,22,1,4,172,5,36,20.09,3,95.04,33.144,1,33.1,16,37,173,21.33,7.11,44.13,0.33,33.34,40
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1320P0051_2323,TMS18F1320P0051,2323,33,,2,33,23,0,,192,9,68,20.12,1,,24.332,2,27.86,21.05,,186.4,28.07,9.36,37.15,0.43,33.36,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1345P0001_2324,TMS18F1345P0001,2324,33,,2,33,24,1,,175,9,56,19,2,45.63,18.484,2,22.1,28.95,,154,38.6,12.55,29.47,0.57,32.52,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1310P0151_2325,TMS18F1310P0151,2325,33,,2,33,25,3,,179,9,62,18.91,1,,20.756,4,45.6,32.25,,163,43,13.96,60.8,0.41,32.45,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-IITA-TMS-IBA980581_2326,IITA-TMS-IBA980581,2326,34,1,2,34,25,0,1,212,9,73,11.35,3,77.37,26.786,2,48.3,30.6,150.6,193,40.8,10.92,64.4,0.39,26.78,150
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1142P0017_2327,TMS18F1142P0017,2327,34,,2,34,24,1,4,167,9,50,23.54,2,72.92,22.718,2,30.65,25.5,26,171,34,12.22,40.87,0.45,35.93,25
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMEB419_2328,TMEB419,2328,34,1,2,34,23,1,,188,7,40,13.53,1,,21.682,2,22.3,27.8,,160,37.07,10.53,29.73,0.55,28.41,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1073P0035_2329,TMS18F1073P0035,2329,34,,2,34,22,0,4,160,8,76,11.86,2,74.19,21.46,2,23.5,33.5,30,151,44.67,12.13,31.33,0.59,27.16,29.6
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1306P0149_2330,TMS18F1306P0149,2330,34,,2,34,21,1,3,184,7,29,16.98,2,78.97,22.778,1,25.52,15.6,41,169,20.8,6.45,34.03,0.38,31,42
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1333p0013_2331,TMS18F1333p0013,2331,34,,2,34,20,0,3,169,8,75,22.41,3,77.46,23.426,1,25.05,27.65,43,157,36.87,12.93,33.4,0.52,35.08,42
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1306P0127_2332,TMS18F1306P0127,2332,34,,2,34,19,1,3,198,9,64,17.19,3,74.27,26.856,1,32.35,33.4,65,180,44.53,13.88,43.13,0.51,31.16,67
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-IITA-TMS-IBA000070_2333,IITA-TMS-IBA000070,2333,34,1,2,34,18,1,2,178,9,70,15.92,3,69.63,25.17,2,28.87,37.3,73,169,49.73,15.02,38.49,0.56,30.21,74
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1348P0156_2334,TMS18F1348P0156,2334,34,,2,34,17,0,2,209.6,8,62,20.86,3,81.27,27.154,2,32.25,29.9,137,182,39.87,13.52,43,0.48,33.92,133
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1396P0053_2335,TMS18F1396P0053,2335,34,,2,34,16,2,2,168,9,68,23.03,3,74.59,24.172,2,29.3,33,69,163,44,15.64,39.07,0.53,35.55,68
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1365P0005_2336,TMS18F1365P0005,2336,34,,2,34,15,3,,211,7,58,21.33,3,61.8,25.136,1,21.1,21.95,,184,29.27,10.03,28.13,0.51,34.27,118
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1318P0007_2337,TMS18F1318P0007,2337,34,,2,34,14,2,2,165,9,50,19.53,3,64.83,18.314,2,41.1,29.1,55,150,38.8,12.77,54.8,0.41,32.92,55
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1224P0014_2338,TMS18F1224P0014,2338,34,,2,34,13,2,,,3,18,13.31,,,,1,17.05,13.6,,,18.13,5.12,22.73,0.44,28.25,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1280P0112_2339,TMS18F1280P0112,2339,34,,2,34,12,3,3,157,7,82,17.28,3,87.36,21.712,2,22.35,33.4,74,141.4,44.53,13.91,29.8,0.6,31.23,64
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1153P0053_2340,TMS18F1153P0053,2340,34,,2,34,11,1,,,,,,,,,1,,,,,,,,,,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1010P0011_2341,TMS18F1010P0011,2341,34,,2,34,10,1,,,2,30,12.19,,,,2,16.75,17.15,,,22.87,6.27,22.33,0.51,27.41,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1202p0001_2342,TMS18F1202p0001,2342,34,,2,34,9,0,3,136,6,50,16.19,3,73.14,22.212,2,33.7,20.95,63,126,27.93,8.49,44.93,0.38,30.41,57
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1152P0003_2343,TMS18F1152P0003,2343,34,,2,34,8,1,3,128,8,62,18.41,2,71.38,19.088,2,36.1,23.75,31,110,31.67,10.16,48.13,0.4,32.08,29
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1305P0138_2344,TMS18F1305P0138,2344,34,,2,34,7,1,,,4,42,20.06,3,69.04,20.578,2,26.08,19.8,,,26.4,8.79,34.77,0.43,33.31,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1562P0030_2345,TMS18F1562P0030,2345,34,,2,34,6,5,3,148,9,56,22.18,3,70.13,19.484,3,28.98,15.2,53,127,20.27,7.08,38.64,0.34,34.91,53.4
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1348P0051_2346,TMS18F1348P0051,2346,34,,2,34,5,0,,,3,26,14.12,,,,1,12.7,9.85,,96,13.13,3.79,16.93,0.44,28.86,40.4
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1277P0031_2347,TMS18F1277P0031,2347,34,,2,34,4,0,2,143,5,52,16.77,,,,1,29.95,28.7,70.2,126,38.27,11.8,39.93,0.49,30.85,70
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1178P0010_2348,TMS18F1178P0010,2348,34,,2,34,3,2,3,110,8,72,17.21,3,84.06,20.402,1,36.59,22.2,39,105,29.6,9.23,48.79,0.38,31.18,35
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1373P0028_2349,TMS18F1373P0028,2349,34,,2,34,2,0,3,139,5,51,14.94,2,95.24,22.056,2,32.1,21.1,27,125,28.13,8.29,42.8,0.4,29.47,25
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1338P0085_2350,TMS18F1338P0085,2350,34,,2,34,1,2,3,145,4,27,14.36,2,87.17,23.006,2,46.05,13.15,36,133,17.53,5.09,61.4,0.22,29.03,35
