trial,year_harvest,location,trial_type,plot_name,accession_name,plot_number,block_number,is_a_control,rep_number,row_number,col_number,NOHAV,RTNO,SHTWT,RTWT,DM,STARCH,FYLD,DYLD,TYLD,HI,NDVI3,NDVI6,NDVI9,LODG,PLTHTIII,BRNHTIII,BRNLEVIII,PLTHTVI,BRNHTVI,BRNLEVVI,PLTHTIX,BRNHTIX,BRNLEVIX,CHL3,CHL6,CHL9,ANGBR9,STMDI9,PPSTD9
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1306P0114_1163,TMS18F1306P0114,1163,7,,1,7,13,6,40,29.7,19.4,27.83,12.75,25.87,7.2,39.6,0.4,0.89,0.43,0.5,2,82,36,2,89,30,2,108,29,3,48.67,44.87,44.6,104.08,20.814,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1335P0035_1164,TMS18F1335P0035,1164,7,,1,7,14,5,30,28.5,13.56,23.61,7.13,18.08,4.27,38,0.32,0.86,0.71,0.69,1,95,69,1,127,63,2,151,71,2,52.93,48.7,43.37,71.42,24.798,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1295P0023_1165,TMS18F1295P0023,1165,7,,1,7,15,3,12,25.3,7.2,29.63,15.15,9.6,2.84,33.73,0.22,0.83,0.69,0.67,0,85,,,,,,,,,51.13,50.27,43.1,,,4
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1224P0014_1166,TMS18F1224P0014,1166,7,,1,7,16,6,29,28.1,14.8,29.53,15.01,19.73,5.83,37.47,0.34,0.87,0.53,0.63,1,109,46,2,119,40,2,144,39,3,56.77,47.67,44.83,85.41,24.428,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1317P0123_1167,TMS18F1317P0123,1167,7,,1,7,17,7,62,37.29,18,29.28,14.69,24,7.03,49.72,0.33,0.88,0.63,0.71,1,139,69,1,159,74,2,176,79,2,51.23,46.57,36.83,72.52,22,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1353p0017_1168,TMS18F1353p0017,1168,7,,1,7,18,7,28,21.15,15.1,32.69,19.23,20.13,6.58,28.2,0.42,0.83,0.55,0.66,0,100,,,110,,,127,,,52.67,50,44.47,94.52,22.52,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1373P0028_1169,TMS18F1373P0028,1169,7,,1,7,19,8,68,37.85,33.25,27.06,11.73,44.33,12,50.47,0.47,0.85,0.62,0.62,0,131,45,2,143,49.6,2,162,60,3,56.13,50.3,45.53,95.2,22.16,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1348P0131_1170,TMS18F1348P0131,1170,7,,1,7,20,4,18,13.34,4.52,29.25,14.65,6.03,1.76,17.79,0.25,0.86,0.59,0.59,1,119,67.6,1,151,61,2,,,,49.4,47.2,38.57,,,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1189P0013_1171,TMS18F1189P0013,1171,7,,1,7,21,7,56,27.77,22.7,25.02,9.01,30.27,7.57,37.03,0.45,0.89,0.62,0.66,0,126,43,2,132,56,2,145,54,3,61.13,53.17,47.3,96.97,21.836,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-IITA-TMS-IBA980581_1172,IITA-TMS-IBA980581,1172,7,1,1,7,22,9,64,35.11,27.65,25.76,9.99,36.87,9.5,46.81,0.44,0.87,0.67,0.69,0,147,,,166,,,179,,,41.43,41.1,36.93,84.25,23.314,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1377P0007_1173,TMS18F1377P0007,1173,7,,1,7,23,8,41,21.03,19.95,33.92,20.86,26.6,9.02,28.04,0.49,0.82,0.45,0.62,1,137,49.4,2,143,42.4,2,153,44,3,54.03,47.9,48.33,74.81,20.256,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1291P0014_1174,TMS18F1291P0014,1174,7,,1,7,24,8,52,30.49,22.95,28.67,13.88,30.6,8.77,40.65,0.43,0.85,0.49,0.69,1,137,73,1,146.2,68.4,2,177,72,2,54.43,43.03,43.57,74.85,26.738,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1539P0063_1175,TMS18F1539P0063,1175,7,,1,7,25,9,78,32.84,33.75,30.54,16.37,45,13.74,43.79,0.51,0.89,0.6,0.67,0,135,,,146,,,155,84.4,2,55.57,48.83,44.87,86.13,22.88,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1308P0082_1176,TMS18F1308P0082,1176,8,,1,8,25,8,53,27.46,24.03,30.42,16.21,32.04,9.75,36.61,0.47,0.78,0.5,0.62,0,99,,,112.4,,,132,87,1,51.5,44.47,37.37,77.15,21.544,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1348P0101_1177,TMS18F1348P0101,1177,8,,1,8,24,9,50,21.75,20.15,29.35,14.78,26.87,7.89,29,0.48,0.74,0.6,0.6,0,94,,,104,,,113,,,55.4,51.03,45.47,48.61,17.956,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1179P0008_1178,TMS18F1179P0008,1178,8,,1,8,23,4,35,27.7,19.45,29.99,15.63,25.93,7.78,36.93,0.41,0.77,0.47,0.7,1,117,64,1,129,60,1,144,61,3,52.5,50.57,40.93,80.65,24.636,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1295P0035_1179,TMS18F1295P0035,1179,8,,1,8,22,8,55,24.25,25.1,32.18,18.55,33.47,10.77,32.33,0.51,0.77,0.49,0.72,2,143,,,161.2,96,2,171.4,97,2,49.43,46.53,44.27,84.21,23.746,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-NA_1180,UNKNOWN1,1180,8,,1,8,21,7,45,34.85,19.55,30.03,15.68,26.07,7.83,46.47,0.36,0.73,0.54,0.6,1,134,,,155,99.6,1,166,100,2,52.97,50.13,45.7,77.03,25.716,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1299P0005_1181,TMS18F1299P0005,1181,8,,1,8,20,9,81,36.75,41.1,33.62,20.46,54.8,18.42,49,0.53,0.8,0.61,0.7,0,145,64,2,161,63,2,171,69,3,57.93,53.97,48.83,83.46,21.448,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1217P0121_1182,TMS18F1217P0121,1182,8,,1,8,19,7,74,23.59,24.41,30.2,15.91,32.55,9.83,31.45,0.51,0.7,0.49,0.5,2,113,34,2,125,32.6,3,133,40,3,41.53,30.37,40.2,66.97,21.576,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1156P0016_1183,TMS18F1156P0016,1183,8,,1,8,18,9,62,34.38,24.45,29.6,15.11,32.6,9.65,45.84,0.42,0.7,0.54,0.54,1,128,25,2,134,26,4,143,24,4,57.83,50.37,41.37,80.06,21.662,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1041P0002_1184,TMS18F1041P0002,1184,8,,1,8,17,5,28,24.75,11.73,27.64,12.49,15.64,4.32,33,0.32,0.76,0.57,0.63,2,126,45,1,141,46.6,2,139,52,2,56.17,47.23,44.9,75.62,21.946,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-IITA-TMS-IBA000070_1185,IITA-TMS-IBA000070,1185,8,1,1,8,16,7,61,32.05,26.7,33.56,20.39,35.6,11.95,42.73,0.45,0.8,0.62,0.61,0,117,69,1,128,65,1,141,64,1,50.13,46.47,42.9,80.57,22.938,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1258P0147_1186,TMS18F1258P0147,1186,8,,1,8,15,6,42,31.8,15.8,29.25,14.65,21.07,6.16,42.4,0.33,0.75,0.52,0.6,3,100,38,2,126,40.4,2,130,38,3,55.27,54.5,47.53,99.13,23.478,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1277P0007_1187,TMS18F1277P0007,1187,8,,1,8,14,6,56,30.42,18.47,28.56,13.72,24.63,7.03,40.56,0.38,0.75,0.53,0.57,3,101,67.4,1,117,71,2,130,63.6,2,50.67,52.77,48.6,65.42,20.854,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1056P0016_1188,TMS18F1056P0016,1188,8,,1,8,13,2,10,17.65,5.85,31.11,17.13,7.8,2.43,23.53,0.25,0.8,0.44,0.6,2,,,,,,,,,,50.37,47.73,28.83,,,3
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1277P0031_1189,TMS18F1277P0031,1189,8,,1,8,12,6,50,29.3,19.45,27.99,12.97,25.93,7.26,39.07,0.4,0.73,0.58,0.71,2,120,,,132,,,171,99,2,55.87,43.07,48.53,75.56,21.818,3
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1284P0003_1190,TMS18F1284P0003,1190,8,,1,8,11,2,18,11.61,10.4,27.39,12.17,13.87,3.8,15.48,0.47,0.75,0.55,0.63,0,,,,,,,,,,50.67,51.7,44.7,,,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-IITA-TMS-IBA30572_1191,IITA-TMS-IBA30572,1191,8,1,1,8,10,3,42,34.45,15.3,28.74,13.97,20.4,5.86,45.93,0.31,0.75,0.59,0.56,0,101,50,1,130,53,2,145,52,2,48.2,51.3,39.6,95.96,25.404,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1408P0006_1192,TMS18F1408P0006,1192,8,,1,8,9,2,16,5.75,6.8,27.8,12.72,9.07,2.52,7.67,0.54,0.71,0.61,0.46,0,72,,,104,,,115.4,,,45.17,45.73,36.3,,,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1076P0001_1193,TMS18F1076P0001,1193,8,,1,8,8,,,,,,,,,,,0.75,0.47,0,,,,,,,,,,,40.53,41.67,0,,,
