trial,year_harvest,location,trial_type,plot_name,accession_name,plot_number,block_number,is_a_control,rep_number,row_number,col_number,SHTWT,RTWT,DM,STARCH,FYLD,DYLD,HI,NDVI3,NDVI6,NDVI9,LODG,PLTHTIII,PLTHTVI,PLTHTIX,ANGBR9,STMDI9,time
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1345P0056_2243,TMS18F1345P0056,2243,30,,2,30,8,28.25,45.6,29.87,15.47,45.6,13.62,0.62,0.8,0.87,0.81,3,122,170,250,94.27,28.73,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1047P0046_2244,TMS18F1047P0046,2244,30,,2,30,7,11.55,13.15,36.68,24.54,13.15,4.82,0.53,0.75,0.87,0.9,,123,179,233,0,22.03,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1217P0075_2245,TMS18F1217P0075,2245,30,,2,30,6,9.6,18.45,33.29,20.02,18.45,6.14,0.66,0.78,0.85,0.89,,104,162,203,68.15,26.12,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-IITA-TMS-IBA980581_2246,IITA-TMS-IBA980581,2246,30,1,2,30,5,16.7,19.35,29.83,15.41,19.35,5.77,0.54,0.78,0.84,0.87,,126,177,196,0,24.78,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1048P0023_2247,TMS18F1048P0023,2247,30,,2,30,4,12.05,12.65,38.08,26.4,12.65,4.82,0.51,0.79,0.87,0.91,1,,,,,,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1353P0038_2248,TMS18F1353P0038,2248,30,,2,30,3,,,,,,,,,,,,,,,,,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-IITA-TMS-IBA30572_2249,IITA-TMS-IBA30572,2249,30,1,2,30,2,21.3,20.35,31.01,16.98,20.35,6.31,0.49,0.77,0.87,0.88,1,109,168,232,98.92,29.8,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1447P0045_2250,TMS18F1447P0045,2250,30,,2,30,1,21.35,17.5,34.17,21.2,17.5,5.98,0.45,0.79,0.88,0.87,1,113,,241,91.76,33.65,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1342P0017_2251,TMS18F1342P0017,2251,31,,2,31,1,10.2,22.35,30.35,16.11,22.35,6.78,0.69,0.57,0.85,0.86,,59,103,129,0,18.66,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1258P0062_2252,TMS18F1258P0062,2252,31,,2,31,2,9.45,17.45,28.68,13.89,17.45,5,0.65,0.79,0.82,0.82,1,78,125,174,,34.74,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1318P0018_2253,TMS18F1318P0018,2253,31,,2,31,3,12.4,16.1,35.85,23.43,16.1,5.77,0.56,0.78,0.86,0.82,,125,179,247,94.83,21.51,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS181313P0053_2254,TMS18F1313P0053,2254,31,,2,31,4,22.3,31.5,37.65,25.83,31.5,11.86,0.59,0.78,0.88,0.81,,128,171,241,86.34,25.42,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1343P0064_2255,TMS18F1343P0064,2255,31,,2,31,5,14.04,19.55,36.29,24.02,19.55,7.1,0.58,0.79,0.83,0.86,,112,179,215,82.17,20.61,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1291P0014_2256,TMS18F1291P0014,2256,31,,2,31,6,14.45,17.5,32.52,19,17.5,5.69,0.55,0.71,0.86,0.86,,134,213,,69.29,27.77,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1296P0071_2257,TMS18F1296P0071,2257,31,,2,31,7,27.45,32.56,37.31,25.37,32.56,12.15,0.54,0.75,0.83,0.88,,128,202,,77.05,39.61,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1217P0111_2258,TMS18F1217P0111,2258,31,,2,31,8,11.28,19.6,34.3,21.37,19.6,6.72,0.63,0.79,0.84,0.91,1,104,140,203,0,21.4,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS13F1343P0044_2259,TMS13F1343P0044,2259,31,,2,31,9,13.5,23.25,35.37,22.79,23.25,8.22,0.63,0.73,0.8,0.81,,94,128,181,0,17.43,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1481P0015_2260,TMS18F1481P0015,2260,31,,2,31,10,2,3.05,,,3.05,,0.6,0.62,0.8,0.86,4,,,,,,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1127P0010_2261,TMS18F1127P0010,2261,31,,2,31,11,50.25,45.2,37.65,25.84,45.2,17.02,0.47,0.8,0.88,0.82,2,128,181,242,86.35,28.88,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1068P0063_2262,TMS18F1068P0063,2262,31,,2,31,12,11.26,11.05,28.57,13.74,11.05,3.16,0.5,0.77,0.77,0.81,1,101,166.6,208,73.14,27.23,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-NA_2263,UNKNOWN2,2263,31,,2,31,13,59.25,36.4,28.46,13.6,36.4,10.36,0.38,0.81,0.84,0.88,,146,243,347,0,28.82,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1040P0054_2264,TMS18F1040P0054,2264,31,,2,31,14,25.05,15.1,30.96,16.92,15.1,4.67,0.38,0.74,0.84,0.91,1,87,123,204,106.54,31.81,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-IITA-TMS-IBA000070_2265,IITA-TMS-IBA000070,2265,31,1,2,31,15,37.85,51.42,34.5,21.64,51.42,17.74,0.58,0.81,0.88,0.91,,123,184,295,78.02,27.33,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1505P0047_2266,TMS18F1505P0047,2266,31,,2,31,16,15.75,12,31.69,17.9,12,3.8,0.43,0.75,0.88,0.83,1,135,187,238,85.63,26.56,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1489P0044_2267,TMS18F1489P0044,2267,31,,2,31,17,16.3,25.05,27.4,12.18,25.05,6.86,0.61,0.7,0.87,0.84,,112,169,246,81.34,26.33,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1348P0131_2268,TMS18F1348P0131,2268,31,,2,31,18,15.55,7.45,34.38,21.48,7.45,2.56,0.32,0.75,0.86,0.81,2,,,,,,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS13F1020P0001_2269,TMS13F1020P0001,2269,31,,2,31,19,7.65,39.85,34.43,21.54,39.85,13.72,0.84,0.81,0.87,0.85,,94,132,180,82.98,26.23,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-IITA-TMS-IBA980581_2270,IITA-TMS-IBA980581,2270,31,1,2,31,20,23.7,30.55,32.22,18.6,30.55,9.84,0.56,0.77,0.85,0.81,,138,194,206,0,28.12,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS13F1307P0016_2271,TMS13F1307P0016,2271,31,,2,31,21,23.15,17.1,33.85,20.76,17.1,5.79,0.42,0.64,0.85,0.82,1,90,134,179,97.5,24.88,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1336P0015_2272,TMS18F1336P0015,2272,31,,2,31,22,6.4,27.9,33.59,20.42,27.9,9.37,0.81,0.8,0.83,0.84,,108,170,209,0,17.96,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1113P0038_2273,TMS18F1113P0038,2273,31,,2,31,23,19.3,25.3,36.8,24.7,25.3,9.31,0.57,0.82,0.82,0.8,1,118,157,233,93.27,25.14,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1258P0147_2274,TMS18F1258P0147,2274,31,,2,31,24,25.46,28.32,32.62,19.13,28.32,9.24,0.53,0.78,0.87,0.82,1,107,134,184,89.93,19.64,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS181447P0078_2275,TMS18F1447P0078,2275,31,,2,31,25,20.16,3.6,,,3.6,,0.15,0.82,0.83,0.83,12,88,145,153,90.71,24.91,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1305P0039_2276,TMS18F1305P0039,2276,32,,2,32,25,13.25,30.4,34.52,21.66,30.4,10.49,0.7,0.79,0.84,0.82,2,96,129,181,98.74,26.57,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1295P0023_2277,TMS18F1295P0023,2277,32,,2,32,24,23.1,15.27,33.39,20.16,15.27,5.1,0.4,0.77,0.86,0.86,,103,155,208,0,23.37,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1349P0064_2278,TMS18F1349P0064,2278,32,,2,32,23,17.28,11.9,,,11.9,,0.41,0.72,0.83,0.81,,82,133,155,0,19.11,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1414P0017_2279,TMS18F1414P0017,2279,32,,2,32,22,2.03,31.95,29.68,15.22,31.95,9.48,0.94,0.78,0.8,0.86,,95,135,170,76.44,24.89,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1308P0114_2280,TMS18F1308P0114,2280,32,,2,32,21,20.25,8.45,31.13,17.15,8.45,2.63,0.29,0.72,0.77,0.89,3,88,,,,,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1296P0042_2281,TMS18F1296P0042,2281,32,,2,32,20,9.85,14.05,25.1,9.12,14.05,3.53,0.59,0.75,0.87,0.81,,,,,,,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-IITA-TMS-IBA982101_2282,IITA-TMS-IBA982101,2282,32,1,2,32,19,20.45,25.15,32.68,19.21,25.15,8.22,0.55,0.72,0.87,0.85,,96,135,173,97.5,29.57,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1335P0001_2283,TMS18F1335P0001,2283,32,,2,32,18,10.5,26.25,32.76,19.32,26.25,8.6,0.71,0.8,0.85,0.87,1,119,152,,98.02,23.73,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1478P0047_2284,TMS18F1478P0047,2284,32,,2,32,17,3.45,11.4,31.44,17.56,11.4,3.58,0.77,0.75,0.82,0.85,,,,,,,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1319P0100_2285,TMS18F1319P0100,2285,32,,2,32,16,40.8,30.8,34.86,22.11,30.8,10.74,0.43,0.82,0.87,0.92,3,95,169,223,79.34,32.93,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1506P0018_2286,TMS18F1506P0018,2286,32,,2,32,15,13,12.6,32.29,18.69,12.6,4.07,0.49,0.78,0.87,0.82,1,105,151,195,96.4,29.72,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-IITA-TMS-IBA30572_2287,IITA-TMS-IBA30572,2287,32,1,2,32,14,20.6,16.75,35.21,22.58,16.75,5.9,0.45,0.77,0.85,0.86,,127,196,246,97.68,29.57,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1355p0038_2288,TMS18F1355p0038,2288,32,,2,32,13,20,16.1,33.78,20.68,16.1,5.44,0.45,0.78,0.85,0.86,2,105,154,194,86.09,35.51,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1038P0010_2289,TMS18F1038P0010,2289,32,,2,32,12,19.45,43.45,31.33,17.42,43.45,13.61,0.69,0.79,0.86,0.83,,86,131,187,90.78,22.7,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1324P0107_2290,TMS18F1324P0107,2290,32,,2,32,11,19.45,22.1,30.16,15.86,22.1,6.67,0.53,0.77,0.87,0.83,,98,136,219,0,19.53,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1539P0063_2291,TMS18F1539P0063,2291,32,,2,32,10,9.2,13.2,29.42,14.87,13.2,3.88,0.59,0.74,0.88,0.88,,127,185,211,71.89,,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1348P0024_2292,TMS18F1348P0024,2292,32,,2,32,9,14.53,17.25,34.59,21.75,17.25,5.97,0.54,0.76,0.85,0.82,,118,171,216,86.76,21.16,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1359P0001_2293,TMS18F1359P0001,2293,32,,2,32,8,9.1,12.6,31.68,17.88,12.6,3.99,0.58,0.71,0.86,0.8,,113,139,172,0,20.08,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMEB419_2294,TMEB419,2294,32,1,2,32,7,11.45,22.13,32.33,18.75,22.13,7.15,0.66,0.76,0.81,0.84,1,115,194,235,0,23.5,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1314P0026_2295,TMS18F1314P0026,2295,32,,2,32,6,45.63,23.56,36.18,23.87,23.56,8.52,0.34,0.8,0.88,0.88,,99,178,210,95.82,33.02,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1345P0043_2296,TMS18F1345P0043,2296,32,,2,32,5,14,17.65,36,23.64,17.65,6.35,0.56,0.74,0.87,0.84,,109,159,206,82.98,23.3,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1001P0020_2297,TMS18F1001P0020,2297,32,,2,32,4,28.5,25.53,32.47,18.93,25.53,8.29,0.47,0.8,0.87,0.78,1,124,162,236,106.13,27.47,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1312P0033_2298,TMS18F1312P0033,2298,32,,2,32,3,34.6,34.5,33.53,20.34,34.5,11.57,0.5,0.78,0.89,0.87,,120,158,224,92,25.04,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1348p0039_2299,TMS18F1348P0039,2299,32,,2,32,2,7.05,10.5,31.02,17,10.5,3.26,0.6,0.72,0.83,0.85,,,121,,,,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1505P0057_2300,TMS18F1505P0057,2300,32,,2,32,1,11.5,20.4,29.86,15.46,20.4,6.09,0.64,0.79,0.83,0.84,,86,111,140,0,19.47,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1076P0117_2301,TMS18F1076P0117,2301,33,,2,33,1,,,,,,,,0.52,0.8,0.9,,,,,,,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1395P0055_2302,TMS18F1395P0055,2302,33,,2,33,2,15.2,31.4,38.66,27.18,31.4,12.14,0.67,0.85,0.86,0.82,,94,124,147,93.25,22.39,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1343P0014_2303,TMS18F1343P0014,2303,33,,2,33,3,,,,,,,,,,,,,,,,,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1277P0007_2304,TMS18F1277P0007,2304,33,,2,33,4,19.55,15.45,31.94,18.23,15.45,4.93,0.44,0.74,0.87,0.84,,97,170,227,85.4,25.49,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1076P0001_2305,TMS18F1076P0001,2305,33,,2,33,5,44.15,27.5,34.26,21.32,27.5,9.42,0.38,0.77,0.87,0.86,,101,172,,98.42,35.72,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1334P0023_2306,TMS18F1334P0023,2306,33,,2,33,6,7.85,20.55,35.78,23.34,20.55,7.35,0.72,0.75,0.84,0.8,,105,138,201,84.01,19.79,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS13F1343P0022_2307,TMS13F1343P0022,2307,33,,2,33,7,17.68,34.05,34.65,21.84,34.05,11.8,0.66,0.73,0.85,0.8,,120,141,190,100.22,20.79,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1038P0056_2308,TMS18F1038P0056,2308,33,,2,33,8,17.35,25.47,32.82,19.4,25.47,8.36,0.59,0.76,0.83,0.81,,85,138,166,92.32,28.63,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1424P0020_2309,TMS18F1424P0020,2309,33,,2,33,9,22.6,29.37,26.68,11.22,29.37,7.84,0.57,0.77,0.86,0.85,3,97,161,193,0,21.04,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-IITA-TMS-IBA30572_2310,IITA-TMS-IBA30572,2310,33,1,2,33,10,12.08,9.45,36.74,24.62,9.45,3.47,0.44,0.77,0.83,0.85,,126,,,,,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1377P0023_2311,TMS18F1377P0023,2311,33,,2,33,11,14.3,12.15,36.18,23.87,12.15,4.4,0.46,0.8,0.83,0.88,3,84,,,,,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1205P0010_2312,TMS18F1205P0010,2312,33,,2,33,12,,,,,,,,,,,,,,,,,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1295P0035_2313,TMS18F1295P0035,2313,33,,2,33,13,12.9,13.58,32.42,18.87,13.58,4.4,0.51,0.8,0.86,0.88,,151,184,222,0,23.56,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1165P0018_2314,TMS18F1165P0018,2314,33,,2,33,14,23.55,26.5,32.09,18.43,26.5,8.5,0.53,0.78,0.83,0.89,1,84,146,199,75.78,22.93,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1436P0049_2315,TMS18F1436P0049,2315,33,,2,33,15,18.9,27.5,39.7,28.55,27.5,10.92,0.59,0.77,0.84,0.86,,101,144,165,87.93,17.63,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1355P0120_2316,TMS18F1355P0120,2316,33,,2,33,16,34.2,14.1,30.27,16,14.1,4.27,0.29,0.81,0.87,0.87,11,129,161,181,88.42,24.9,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1222P0012_2317,TMS18F1222P0012,2317,33,,2,33,17,25.85,13.75,31.96,18.26,13.75,4.4,0.35,0.76,0.86,0.88,,108,179,,,,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-IITA-TMS-IBA982101_2318,IITA-TMS-IBA982101,2318,33,1,2,33,18,31.58,29.3,34.45,21.57,29.3,10.09,0.48,0.81,0.86,0.83,,93,155,215,89.52,28.18,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS181258P0156_2319,TMS18F1258P0156,2319,33,,2,33,19,20.59,39.1,37.05,25.03,39.1,14.49,0.66,0.81,0.83,0.86,1,109,165,203,96.89,23.31,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1121P0029_2320,TMS18F1121P0029,2320,33,,2,33,20,12.85,14.25,30,15.64,14.25,4.27,0.53,0.77,0.81,0.8,3,,,,,,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1260P0054_2321,TMS18F1260P0054,2321,33,,2,33,21,10.5,29.25,30.16,15.86,29.25,8.82,0.74,0.75,0.83,0.84,,96,141,159,102.7,21.01,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1369P0010_2322,TMS18F1369P0010,2322,33,,2,33,22,35.7,21.75,35.56,23.04,21.75,7.73,0.38,0.81,0.88,0.87,4,79,135,,,34.98,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1320P0051_2323,TMS18F1320P0051,2323,33,,2,33,23,5,2,,,2,,0.29,0.74,0.84,0.73,,,,,,,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1345P0001_2324,TMS18F1345P0001,2324,33,,2,33,24,9.15,15.65,32.06,18.39,15.65,5.02,0.63,0.76,0.82,0.9,,96,152,177,77.98,21.13,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1310P0151_2325,TMS18F1310P0151,2325,33,,2,33,25,11.95,11.3,36.3,24.03,11.3,4.1,0.49,0.78,0.84,0.84,2,114,168,195,0,18.29,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-IITA-TMS-IBA980581_2326,IITA-TMS-IBA980581,2326,34,1,2,34,25,20.35,20.65,29.52,15.01,20.65,6.1,0.5,0.78,0.8,0.88,,132,194,215,,24.05,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1142P0017_2327,TMS18F1142P0017,2327,34,,2,34,24,18.55,32.3,40.3,29.36,32.3,13.02,0.64,0.82,0.8,0.8,6,100,136,159,78.14,25.87,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMEB419_2328,TMEB419,2328,34,1,2,34,23,,,,,,,,,,,,,,,,,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1073P0035_2329,TMS18F1073P0035,2329,34,,2,34,22,21.45,45.6,27.47,12.27,45.6,12.53,0.68,0.77,0.86,0.76,,106,151,210,75.05,25.07,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1306P0149_2330,TMS18F1306P0149,2330,34,,2,34,21,11.96,12.05,33.07,19.73,12.05,3.99,0.5,0.81,0.81,0.83,1,114,169,200,98.56,24.04,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1333p0013_2331,TMS18F1333p0013,2331,34,,2,34,20,10.25,17.6,36.14,23.82,17.6,6.36,0.63,0.75,0.83,0.83,5,92,135,169,85.01,20.15,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1306P0127_2332,TMS18F1306P0127,2332,34,,2,34,19,20.8,25.34,37.54,25.69,25.34,9.51,0.55,0.78,0.83,0.81,4,124,159,217,76.6,29.94,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-IITA-TMS-IBA000070_2333,IITA-TMS-IBA000070,2333,34,1,2,34,18,20.17,35.26,32.18,18.54,35.26,11.35,0.64,0.77,0.86,0.84,1,145,201,262,89.51,25.36,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1348P0156_2334,TMS18F1348P0156,2334,34,,2,34,17,33.85,45.73,35.74,23.28,45.73,16.34,0.57,0.82,0.88,0.87,,147,222,264,88.18,27.84,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1396P0053_2335,TMS18F1396P0053,2335,34,,2,34,16,14.25,25.8,32.65,19.18,25.8,8.42,0.64,0.75,0.85,0.84,1,105,160,191,92.52,22.54,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1365P0005_2336,TMS18F1365P0005,2336,34,,2,34,15,17.56,24.5,32.77,19.33,24.5,8.03,0.58,0.71,0.76,0.85,3,169,284,366,0,37.27,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1318P0007_2337,TMS18F1318P0007,2337,34,,2,34,14,11.55,14.6,33.69,20.56,14.6,4.92,0.56,0.68,0.84,0.87,,79,147,184,88.59,21.82,3map
