ENV,ENTRY,BLK,REP,NOHAV,RTNO,SHTWT,RTWT,DM,STARCH,FYLD,DYLD,TYLD,HI,NDVI3,NDVI6,NDVI9,LODG,PLTHTIII,BRNHTIII,BRNLEVIII,PLTHTVI,BRNHTVI,BRNLEVVI,PLTHTIX,BRNHTIX,BRNLEVIX,CHL3,CHL6,CHL9,CHL12,ANGBR9,STMDI9,PPSTD9
mokwa,TMS18F1305P0007,4,1,6,38,32.8,13.3,32.65,19.17,17.73,5.79,43.73,0.29,0.89,0.64,0.62,4,153.4,34.4,2,162,26.6,3,171,30,4,52.87,46.3,42.57,43.1,93.83,22.4,1
mokwa,TMS18F1305P0019,4,1,8,56,35.01,22.55,27.27,12.01,30.07,8.2,46.68,0.39,0.89,0.55,0.61,5,153,47.4,2,171,42.4,3,173,45,3,51.3,49.03,43.03,38.6,82.79,23.07,1
mokwa,TMS18F1135P0025,4,1,3,15,10.6,6.6,21.96,4.93,8.8,1.93,14.13,0.38,0.87,0.54,0.53,0,89,38.6,2,131,41,3,,,,51.13,40.6,33.87,,,,1
mokwa,TMS18F1217P0091,4,1,9,85,44.25,26.45,25.62,9.82,35.27,9.04,59,0.37,0.88,0.57,0.69,3,118,,,147,,,166,74,2,58.8,39.4,43.33,47.07,76.36,19.962,3
mokwa,TMS18F1016P0010,4,1,7,52,43.05,19.65,26.98,11.62,26.2,7.07,57.4,0.31,0.78,0.55,0.66,6,141,44.6,2,163,52,3,178,54,3,53.47,43.03,42.2,45.87,101.31,27.402,1
mokwa,IITA-TMS-IBA982101,4,1,9,79,39.75,17.7,28.76,13.99,23.6,6.79,53,0.31,0.86,0.58,0.7,0,119,69,1,154,75.6,2,168.4,69,2,41.47,49.77,36.17,34.63,90.45,28.308,2
mokwa,TMS18F1318P0018,4,1,9,88,40.25,20.5,31.37,17.46,27.33,8.57,53.67,0.34,0.89,0.71,0.53,1,138,77,1,154,72.6,2,164,81,2,56.9,36.23,49.13,47.17,85.66,20.024,3
mokwa,TMS18F1153P0053,4,1,8,44,32.7,16.3,29.26,14.66,21.73,6.36,43.6,0.33,0.87,0.56,0.61,4,137,55.8,1,170,63,2,172,53,3,53.93,47.2,43.37,45.3,94.66,26.952,1
mokwa,TMS18F1320P0082,4,1,8,25,26.3,11.9,27.88,12.81,15.87,4.42,35.07,0.31,0.88,0.62,0.64,0,96,48,1,120,49.6,2,129,50,2,51.77,50.8,44.53,46.63,72.13,23.586,2
mokwa,TMS18F1317P0059,4,1,6,138,20.05,33.01,33.07,19.74,44.01,14.56,26.73,0.62,0.88,0.63,0.55,0,97,,,105,69.4,2,122,77,2,47.37,39.53,38.73,41.3,78,23.53,1
mokwa,TMS18F1324P0107,4,1,9,73,25.75,27,31.13,17.15,36,11.21,34.33,0.51,0.84,0.44,0.65,0,90,,,104,,,116,,,53.4,45.9,39.3,48.43,0,16.912,2
mokwa,TMS18F1120P0004,4,1,6,47,23.85,17.45,33.05,19.7,23.27,7.69,31.8,0.42,0.87,0.61,0.62,3,111,33,1,142.4,35.8,3,153,40.6,3,49.1,48.5,41.93,49.2,64.11,19.75,1
mokwa,TMS18F1278P0183,4,1,8,64,20.5,23.5,29.78,15.36,31.33,9.33,27.33,0.53,0.83,0.53,0.7,1,81,,,107,,,117,,,60.23,50.83,49.03,45.33,70.51,20.242,2
mokwa,TMS18F1353P0022,4,1,7,36,30.85,16.38,30.77,16.67,21.84,6.72,41.13,0.35,0.87,0.7,0.75,1,115,,,136,84,1,155,80.6,2,47.97,44.1,49.03,47.1,75.02,22.49,1
mokwa,TMS18F1047P0049,4,1,,,,,,,,,,,0.83,0.49,0,0,,,,,,,,,,53.33,52,0,,,,1
mokwa,TMS18F1059P0015,4,1,7,68,38.43,22.7,31.59,17.77,30.27,9.56,51.24,0.37,0.85,0.62,0.66,2,100,,,137.6,59.6,2,152,64,2,56.87,42.57,43,45.17,81.07,24.658,2
mokwa,TMS18F1268P0019,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mokwa,TMS18F1342P0003,4,1,5,23,19.7,9.8,33.68,20.55,13.07,4.4,26.27,0.33,0.75,0.68,0.64,2,52,,,84,,,96,,,48.07,47.77,39.63,41.43,58.93,19.268,2
mokwa,TMS18F1426P0001,4,1,2,12,7.05,6.6,29.02,14.34,8.8,2.55,9.4,0.48,0.87,0.63,0.64,0,,,,,,,,,,,,,,,,2
mokwa,TMS18F1003P0010,4,1,2,22,12.1,11,29.22,14.6,14.67,4.29,16.13,0.48,0.8,0.66,0.55,2,,,,,,,,,,,,,40.87,,,2
mokwa,TMS18F1120P0006,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.434,3
mokwa,TMS18F1505P0057,4,1,6,35,19.85,20.73,23.52,7.01,27.64,6.5,26.47,0.51,0.81,0.54,0.47,1,66,,,75,,,84,,,50.4,47.33,40.87,43.47,0,16.53,2
mokwa,TMEB419,4,1,6,8,11.15,13.35,26.29,10.7,17.8,4.68,14.87,0.54,0.84,0.63,0.72,2,78,,,109,,,132,,,52.17,48.4,47.87,42,0,19.796,2
mokwa,TMS18F1436P0049,4,1,3,63,17.4,13.7,29.34,14.77,18.27,5.36,23.2,0.44,0.84,0.65,0.55,2,80.6,,,115,74,2,125,72,2,46.27,40.47,33.47,42.33,65.51,18,2
mokwa,TMS18F1330P0008,5,1,3,18,9.8,10.05,32.71,19.26,13.4,4.38,13.07,0.51,0.72,0.48,0.6,0,,,,,,,,,,,,,37.6,,,2
mokwa,TMS18F1287P0039,5,1,4,42,30.65,15.08,30.68,16.55,20.11,6.17,40.87,0.33,0.87,0.67,0.65,0,87,,,121,,,144.4,74.4,2,47.6,46.73,46.93,42.33,69.12,20.388,1
mokwa,TMS18F1262P0008,5,1,6,46,25.35,11.95,28.9,14.18,15.93,4.6,33.8,0.32,0.89,0.7,0.65,0,84,71,1,104,70.4,1,113,78,2,50.87,46.5,41.8,39.03,67.42,19.308,2
mokwa,TMS18F1348P0156,5,1,8,68,29.25,26.65,32.5,18.98,35.53,11.55,39,0.48,0.82,0.67,0.68,0,98,,,131,,,140,78,2,55,50.5,47.53,42.43,77.01,23.83,1
mokwa,TMS18F1485P0022,5,1,5,56,33.2,23.2,27.94,12.9,30.93,8.64,44.27,0.41,0.89,0.71,0.64,0,89,44,1,126,47,2,133,44.4,3,50.97,50,45.9,43.13,82.63,22.864,2
mokwa,TMS18F1343P0171,5,1,6,36,18.75,14.2,24.5,8.31,18.93,4.64,25,0.43,0.86,0.68,0.67,2,94,34.8,2,118.4,35.4,3,129,45.6,3,49.73,44.03,38.63,40.17,77.45,18.01,1
mokwa,TMS18F1349P0065,5,1,6,40,16.75,25.43,28.41,13.52,33.91,9.63,22.33,0.6,0.83,0.55,0.71,0,79.4,,,90,,,103,,,51.13,46.57,42.27,42.4,68.58,20.01,2
mokwa,IITA-TMS-IBA982101,5,1,7,68,42.75,18.96,28.36,13.46,25.28,7.17,57,0.31,0.87,0.7,0.71,0,89,,,110,64,1,132,64,2,38.57,38.2,37.2,36.17,87.46,24.04,2
mokwa,TMS18F1333P0012,5,1,7,42,24.2,18.1,32.3,18.71,24.13,7.8,32.27,0.43,0.87,0.47,0.64,1,86,,,105,,,114,,,47.9,45.63,44.43,38.87,58.19,19.904,2
mokwa,TMS18F1056P0066,5,1,5,40,41.1,14.72,31.3,17.37,19.63,6.14,54.8,0.26,0.84,0.68,0.73,5,136,72,1,167,75.4,2,185,74,2,49.67,48.43,40.07,40.53,67.54,21.188,3
mokwa,TMS18F1295P0030,5,1,5,57,25.53,20.95,32,18.31,27.93,8.94,34.04,0.45,0.86,0.63,0.68,0,106,62.6,1,139,59.6,2,153,61,3,56.03,54.27,47.97,40.3,79.47,20.756,2
mokwa,TMS18F1313P0013,5,1,8,68,29.3,25.15,32.79,19.36,33.53,11,39.07,0.46,0.85,0.57,0.74,0,98,48,1,135,50.4,2,151,48.4,3,50.67,50.4,43.9,45.17,88.79,22.84,2
mokwa,IITA-TMS-IBA980581,5,1,6,58,24.5,16.6,23.19,6.58,22.13,5.13,32.67,0.4,0.84,0.72,0.59,1,90,,,121,,,132,,,44.73,46.6,39.1,36.7,81.42,23.154,2
mokwa,TMS18F1007P0004,5,1,3,15,12.45,10,30.36,16.13,13.33,4.05,16.6,0.45,0.76,0.57,0.7,0,76,43.6,1,100,45,2,109,45,2,55.5,46.2,48.33,42.9,,,1
mokwa,TMS18F1138P0028,5,1,5,34,31.5,18,29.67,15.2,24,7.12,42,0.36,0.83,0.67,0.64,2,84,,,95,,,121,,,49,48.77,44.23,41.73,77.33,19.356,3
mokwa,TMS18F1121P0029,5,1,3,22,11.5,8.15,26.55,11.05,10.87,2.89,15.33,0.41,0.82,0.55,0.7,3,,,,,,,,,,51.43,43.73,44.27,43.43,,,1
mokwa,TMS18F1345P0001,5,1,8,54,21.45,29.15,31.8,18.04,38.87,12.36,28.6,0.58,0.87,0.61,0.66,0,116,,,139,,,159,,,50.97,53.27,41.3,44.43,77.77,19.732,2
mokwa,TMS18F1096P0013,5,1,9,42,42.32,25.5,34.42,21.53,34,11.7,56.43,0.38,0.87,0.66,0.73,0,150.4,46,2,171,46.6,3,181,45.6,3,52.23,50.5,45.43,46.53,88.9,24.402,1
mokwa,TMS18F1343P0064,5,1,8,79,27.6,22,33.82,20.74,29.33,9.92,36.8,0.44,0.85,0.53,0.62,0,122,56.8,2,136,62,2,153,63,3,52.93,50.13,48.77,40.93,74.37,16.81,2
mokwa,TMS18F1344P0100,5,1,8,36,17.4,17.85,29.2,14.58,23.8,6.95,23.2,0.51,0.89,0.53,0.57,0,91,47.6,1,109.4,47.2,2,122,50.6,2,49.97,51.87,49.4,43.67,74.64,17.184,1
mokwa,TMS18F1040P0054,5,1,7,68,28.8,25.6,28.89,14.17,34.13,9.86,38.4,0.47,0.88,0.67,0.69,0,100,53,2,101,60.4,2,113,58,2,49.7,50.03,46.53,42.03,82.84,22.278,2
mokwa,TMS18F1364P0018,5,1,6,55,21.93,25.3,32.55,19.04,33.73,10.98,29.24,0.54,0.84,0.63,0.62,0,121,42,2,143,50,2,157,55.4,2,54.37,46.23,42.7,44.9,,,2
mokwa,IITA-TMS-IBA30572,5,1,5,32,26.9,18.5,27.36,12.13,24.67,6.75,35.87,0.41,0.8,0.54,0.6,0,118.4,54.4,1,140,54.6,2,147,56,3,44.83,46,45.73,50.3,99.29,23.096,2
mokwa,TMS18F1320P0087,5,1,8,73,18.45,19.99,29.88,15.48,26.65,7.96,24.6,0.52,0.85,0.41,0.57,0,122,69,1,131,67,1,136,72.6,2,45.2,31.7,42.7,40,72.15,20.186,2
mokwa,TMS18F1372P0024,5,1,6,32,29.95,20.8,27.66,12.52,27.73,7.67,39.93,0.41,0.88,0.63,0.71,0,126,,,126,68,2,134,72,2,55.87,47.77,48.2,40.63,75.99,20.746,3
mokwa,TMS18F1207P0008,6,1,8,42,33.65,20.54,32.03,18.35,27.39,8.77,44.87,0.38,0.89,0.59,0.64,2,112,43,2,119,43.4,2,129,43,2,48.33,47.8,41.2,39.93,72.02,22.32,2
mokwa,TMS18F1065P0037,6,1,8,46,17.15,18.35,31.53,17.68,24.47,7.71,22.87,0.52,0.88,0.37,0.53,0,123,,,122,,,139,,,54.97,39.97,49.4,42.3,0,17.67,2
mokwa,TMS18F1259P0131,6,1,5,19,22.15,4.89,,,6.52,,29.53,0.18,0.89,0.69,0.72,5,140,21,2,183,19.4,3,186.6,20,4,51.77,50.37,40.9,50.43,67.05,20.486,1
mokwa,TMS18F1142P0017,6,1,8,42,23.65,15.31,32.81,19.39,20.41,6.7,31.53,0.39,0.88,0.54,0.65,0,131,37,2,154,37.4,3,153,37,3,49.13,45.97,43.3,48.23,82.62,20.844,2
mokwa,TMS18F1051P0059,6,1,7,48,21.9,18.4,33.08,19.75,24.53,8.12,29.2,0.46,0.86,0.41,0.58,0,146,,,153,102.4,1,168,110,1,49.7,48.67,47.3,45.9,91.65,24.744,1
mokwa,TMS18F1369P0015,6,1,9,57,32.3,25.43,31.95,18.23,33.91,10.83,43.07,0.44,0.86,0.54,0.6,0,149,58,2,167,60,3,175,61,3,51,49.1,47.1,43.77,87.24,21.31,1
mokwa,TMS18F1205P0010,6,1,9,56,43.4,21.95,33.09,19.76,29.27,9.69,57.87,0.34,0.89,0.6,0.62,0,152,53.4,2,169,55,3,172,56,3,51.07,49.1,47.43,38.63,97.31,22.496,2
mokwa,TMS18F1520P0050,6,1,7,33,27.05,17.95,29.15,14.52,23.93,6.98,36.07,0.4,0.9,0.53,0.62,1,129,48,2,132,42.4,2,161,44,3,52,49.07,39.63,43.43,100.58,21.806,2
mokwa,TMS18F1258P0062,6,1,5,16,20.25,5.6,24.11,7.8,7.47,1.8,27,0.22,0.85,0.38,0.56,4,128,23.4,3,134,24.4,3,143.4,20,3,42.63,41.13,34,42.87,84.62,21.612,1
mokwa,TMS18F1353P0023,6,1,8,75,46.5,26.15,31.61,17.79,34.87,11.02,62,0.36,0.88,0.65,0.64,3,119,46,2,142,55,2,156,52,3,51,46.67,40.3,42.8,117.05,22.82,2
mokwa,TMS18F1208P0005,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.066,2
mokwa,IITA-TMS-IBA000070,6,1,9,63,27.94,30.72,25.69,9.91,40.96,10.52,37.25,0.52,0.9,0.69,0.6,0,106,51,1,122.4,49.4,2,131,48,2,56.87,48.67,45.93,46.37,74.31,17.806,2
mokwa,TMS18F1328P0032,6,1,6,13,16.46,8.51,29.47,14.94,11.35,3.34,21.95,0.34,0.87,0.54,0.59,3,88,,,109,,,125.4,,,49.73,44.27,43.1,40.53,,15.284,3
mokwa,TMS18F1305P0040,6,1,7,41,30.3,19.7,32.72,19.27,26.27,8.59,40.4,0.39,0.8,0.5,0.69,1,103,,,129,,,135,77,2,54.07,52.9,44.83,46.53,78.82,24.556,2
mokwa,TMS18F1314P0007,6,1,6,45,34.95,15.15,29.89,15.5,20.2,6.04,46.6,0.3,0.86,0.56,0.62,0,113,45,1,141,47,2,148,46,3,49.9,50.4,41.2,41.4,76.07,25.224,2
mokwa,TMEB419,6,1,7,48,28.58,15.7,30.48,16.28,20.93,6.38,38.11,0.35,0.87,0.68,0.73,1,120,,,147,,,179,,,53.6,51.77,48.33,43.77,0,22.184,2
mokwa,TMS18F1296P0042,6,1,6,12,22.55,5.05,24.55,8.39,6.73,1.65,30.07,0.18,0.86,0.55,0.56,4,82,,,101,,,,,,46.17,46,43.07,42,,,2
mokwa,TMS18F1343P0012,6,1,6,56,18.3,24.95,29.94,15.57,33.27,9.96,24.4,0.58,0.78,0.52,0.65,0,77,,,96,76,1,103,78,1,50.07,48.1,39.1,43.53,63.91,18.326,2
mokwa,TMS18F1217P0114,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.118,1
mokwa,TMS18F1388P0012,6,1,5,18,21.15,6.9,26.39,10.84,9.2,2.43,28.2,0.25,0.75,0.68,0.64,0,,,,,,,,,,50.63,44.93,39.83,41.1,,,1
mokwa,TMS18F1076P0114,6,1,1,7,6.52,3.8,,,5.07,,8.69,0.37,0.78,0.61,0.61,0,,,,,,,,,,51.57,,,,,,1
mokwa,TMS18F1328P0027,6,1,4,20,13.72,12.65,28.45,13.57,16.87,4.8,18.29,0.48,0.73,0.64,0.74,0,78,,,98,,,,,,58.47,50.47,46.73,42.6,,,1
mokwa,TMS18F1317P0048,6,1,5,21,33.84,8.85,34.14,21.15,11.8,4.03,45.12,0.21,0.85,0.57,0.6,1,71,26.4,2,96,28,3,121,26,3,49.73,43.63,40.37,40.43,81.62,19.822,2
mokwa,TMS18F1278P0098,6,1,9,36,28.25,19.25,32.13,18.48,25.67,8.25,37.67,0.41,0.82,0.66,0.59,0,81,,,105,76,1,126,79,2,47.53,46.33,40.8,40.13,84.05,21.362,2
mokwa,TMS18F1134P0010,6,1,7,63,48.4,20.9,28.15,13.18,27.87,7.85,64.53,0.3,0.88,0.52,0.57,0,93,33,2,118,41,2,127,28,3,48.23,48,47.07,45.8,71.27,17.288,2
mokwa,TMS18F1409P0008,7,1,4,28,18.2,11.65,29.73,15.29,15.53,4.62,24.27,0.39,0.88,0.67,0.56,1,74,50,1,101,46,2,111,48,2,50.7,43.7,43.07,42.87,66.15,22.734,2
mokwa,TMS18F1278P0068,7,1,5,18,20.45,10.95,31.45,17.57,14.6,4.59,27.27,0.35,0.84,0.64,0.64,0,92,,,125,,,147,,,51.5,53.2,51.37,40.37,34.05,24.732,2
mokwa,TMS18F1175P0016,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
mokwa,TMS18F1345P0056,7,1,6,40,28.7,19.75,29.42,14.87,26.33,7.75,38.27,0.41,0.86,0.57,0.65,0,82,50,1,103,47,2,121,51,2,52.4,45.73,47.1,39.87,83.96,20.14,2
mokwa,TMS18F1489P0038,7,1,5,15,20.79,10.35,26.84,11.44,13.8,3.7,27.72,0.33,0.84,0.56,0.43,0,67,32,1,90,31,2,91,32,3,53.67,48.8,47.17,42.1,78.57,20.472,1
mokwa,IITA-TMS-IBA982101,7,1,5,45,36.85,22.02,28.04,13.03,29.36,8.23,49.13,0.37,0.84,0.71,0.6,0,73,51,1,101,54,2,116,65,1,40.6,43.37,37.73,34.43,78.32,21.562,2
mokwa,TMS18F1350P0056,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mokwa,TMS18F1366P0014,7,1,5,28,26.4,12.7,28.71,13.92,16.93,4.86,35.2,0.32,0.85,0.58,0.68,0,63,,,92,55.4,2,102,56,2,55.4,44.17,41.3,41.83,85.23,20.914,1
mokwa,TMS18F1028P0003,7,1,9,59,33.05,22.94,31.26,17.32,30.59,9.56,44.07,0.41,0.87,0.64,0.66,1,101,,,123,,,148,87,1,52.57,52.47,46.1,44.07,76.99,21.358,2
mokwa,TMS18F1348P0157,7,1,9,94,19.7,22.9,35.56,23.05,30.53,10.86,26.27,0.54,0.9,0.57,0.58,0,94.4,,,104,,,114,86.8,1,51.23,48.87,43,42.33,73.32,17.808,2
mokwa,TMS18F1349P0157,7,1,9,61,22.5,22.05,29.2,14.58,29.4,8.58,30,0.49,0.91,0.64,0.61,3,110,,,132,84,2,144,89,2,57.07,41.33,44.63,45.47,78.22,24.504,2
mokwa,TMS18F1562P0055,7,1,5,28,16.4,10.1,27.21,11.93,13.47,3.66,21.87,0.38,0.88,0.45,0.64,2,96,43,1,102,42.6,2,106,43,2,51.97,39.4,46.03,42.07,75.77,16.784,2
mokwa,TMS18F1306P0114,7,1,6,40,29.7,19.4,27.83,12.75,25.87,7.2,39.6,0.4,0.89,0.43,0.5,2,82,36,2,89,30,2,108,29,3,48.67,44.87,44.6,39.77,104.08,20.814,2
mokwa,TMS18F1335P0035,7,1,5,30,28.5,13.56,23.61,7.13,18.08,4.27,38,0.32,0.86,0.71,0.69,1,95,69,1,127,63,2,151,71,2,52.93,48.7,43.37,44.03,71.42,24.798,1
mokwa,TMS18F1295P0023,7,1,3,12,25.3,7.2,29.63,15.15,9.6,2.84,33.73,0.22,0.83,0.69,0.67,0,85,,,,,,,,,51.13,50.27,43.1,37.53,,,4
mokwa,TMS18F1224P0014,7,1,6,29,28.1,14.8,29.53,15.01,19.73,5.83,37.47,0.34,0.87,0.53,0.63,1,109,46,2,119,40,2,144,39,3,56.77,47.67,44.83,41.23,85.41,24.428,2
mokwa,TMS18F1317P0123,7,1,7,62,37.29,18,29.28,14.69,24,7.03,49.72,0.33,0.88,0.63,0.71,1,139,69,1,159,74,2,176,79,2,51.23,46.57,36.83,40.7,72.52,22,2
mokwa,TMS18F1353p0017,7,1,7,28,21.15,15.1,32.69,19.23,20.13,6.58,28.2,0.42,0.83,0.55,0.66,0,100,,,110,,,127,,,52.67,50,44.47,49.43,94.52,22.52,1
mokwa,TMS18F1373P0028,7,1,8,68,37.85,33.25,27.06,11.73,44.33,12,50.47,0.47,0.85,0.62,0.62,0,131,45,2,143,49.6,2,162,60,3,56.13,50.3,45.53,45.43,95.2,22.16,2
mokwa,TMS18F1348P0131,7,1,4,18,13.34,4.52,29.25,14.65,6.03,1.76,17.79,0.25,0.86,0.59,0.59,1,119,67.6,1,151,61,2,,,,49.4,47.2,38.57,45,,,1
mokwa,TMS18F1189P0013,7,1,7,56,27.77,22.7,25.02,9.01,30.27,7.57,37.03,0.45,0.89,0.62,0.66,0,126,43,2,132,56,2,145,54,3,61.13,53.17,47.3,43.47,96.97,21.836,2
mokwa,IITA-TMS-IBA980581,7,1,9,64,35.11,27.65,25.76,9.99,36.87,9.5,46.81,0.44,0.87,0.67,0.69,0,147,,,166,,,179,,,41.43,41.1,36.93,39.13,84.25,23.314,2
mokwa,TMS18F1377P0007,7,1,8,41,21.03,19.95,33.92,20.86,26.6,9.02,28.04,0.49,0.82,0.45,0.62,1,137,49.4,2,143,42.4,2,153,44,3,54.03,47.9,48.33,45.23,74.81,20.256,2
mokwa,TMS18F1291P0014,7,1,8,52,30.49,22.95,28.67,13.88,30.6,8.77,40.65,0.43,0.85,0.49,0.69,1,137,73,1,146.2,68.4,2,177,72,2,54.43,43.03,43.57,45.03,74.85,26.738,1
mokwa,TMS18F1539P0063,7,1,9,78,32.84,33.75,30.54,16.37,45,13.74,43.79,0.51,0.89,0.6,0.67,0,135,,,146,,,155,84.4,2,55.57,48.83,44.87,45.37,86.13,22.88,2
mokwa,TMS18F1308P0082,8,1,8,53,27.46,24.03,30.42,16.21,32.04,9.75,36.61,0.47,0.78,0.5,0.62,0,99,,,112.4,,,132,87,1,51.5,44.47,37.37,39.27,77.15,21.544,2
mokwa,TMS18F1348P0101,8,1,9,50,21.75,20.15,29.35,14.78,26.87,7.89,29,0.48,0.74,0.6,0.6,0,94,,,104,,,113,,,55.4,51.03,45.47,38.13,48.61,17.956,2
mokwa,TMS18F1179P0008,8,1,4,35,27.7,19.45,29.99,15.63,25.93,7.78,36.93,0.41,0.77,0.47,0.7,1,117,64,1,129,60,1,144,61,3,52.5,50.57,40.93,35.97,80.65,24.636,2
mokwa,TMS18F1295P0035,8,1,8,55,24.25,25.1,32.18,18.55,33.47,10.77,32.33,0.51,0.77,0.49,0.72,2,143,,,161.2,96,2,171.4,97,2,49.43,46.53,44.27,47.5,84.21,23.746,2
mokwa,UNKNOWN1,8,1,7,45,34.85,19.55,30.03,15.68,26.07,7.83,46.47,0.36,0.73,0.54,0.6,1,134,,,155,99.6,1,166,100,2,52.97,50.13,45.7,44.1,77.03,25.716,2
mokwa,TMS18F1299P0005,8,1,9,81,36.75,41.1,33.62,20.46,54.8,18.42,49,0.53,0.8,0.61,0.7,0,145,64,2,161,63,2,171,69,3,57.93,53.97,48.83,47.03,83.46,21.448,2
mokwa,TMS18F1217P0121,8,1,7,74,23.59,24.41,30.2,15.91,32.55,9.83,31.45,0.51,0.7,0.49,0.5,2,113,34,2,125,32.6,3,133,40,3,41.53,30.37,40.2,34.97,66.97,21.576,2
mokwa,TMS18F1156P0016,8,1,9,62,34.38,24.45,29.6,15.11,32.6,9.65,45.84,0.42,0.7,0.54,0.54,1,128,25,2,134,26,4,143,24,4,57.83,50.37,41.37,39.9,80.06,21.662,2
mokwa,TMS18F1041P0002,8,1,5,28,24.75,11.73,27.64,12.49,15.64,4.32,33,0.32,0.76,0.57,0.63,2,126,45,1,141,46.6,2,139,52,2,56.17,47.23,44.9,45.03,75.62,21.946,1
mokwa,IITA-TMS-IBA000070,8,1,7,61,32.05,26.7,33.56,20.39,35.6,11.95,42.73,0.45,0.8,0.62,0.61,0,117,69,1,128,65,1,141,64,1,50.13,46.47,42.9,47.77,80.57,22.938,2
mokwa,TMS18F1258P0147,8,1,6,42,31.8,15.8,29.25,14.65,21.07,6.16,42.4,0.33,0.75,0.52,0.6,3,100,38,2,126,40.4,2,130,38,3,55.27,54.5,47.53,43.37,99.13,23.478,1
mokwa,TMS18F1277P0007,8,1,6,56,30.42,18.47,28.56,13.72,24.63,7.03,40.56,0.38,0.75,0.53,0.57,3,101,67.4,1,117,71,2,130,63.6,2,50.67,52.77,48.6,44.07,65.42,20.854,2
mokwa,TMS18F1056P0016,8,1,2,10,17.65,5.85,31.11,17.13,7.8,2.43,23.53,0.25,0.8,0.44,0.6,2,,,,,,,,,,50.37,47.73,28.83,,,,3
mokwa,TMS18F1277P0031,8,1,6,50,29.3,19.45,27.99,12.97,25.93,7.26,39.07,0.4,0.73,0.58,0.71,2,120,,,132,,,171,99,2,55.87,43.07,48.53,47.9,75.56,21.818,3
mokwa,TMS18F1284P0003,8,1,2,18,11.61,10.4,27.39,12.17,13.87,3.8,15.48,0.47,0.75,0.55,0.63,0,,,,,,,,,,50.67,51.7,44.7,44.5,,,2
mokwa,IITA-TMS-IBA30572,8,1,3,42,34.45,15.3,28.74,13.97,20.4,5.86,45.93,0.31,0.75,0.59,0.56,0,101,50,1,130,53,2,145,52,2,48.2,51.3,39.6,39.33,95.96,25.404,2
mokwa,TMS18F1408P0006,8,1,2,16,5.75,6.8,27.8,12.72,9.07,2.52,7.67,0.54,0.71,0.61,0.46,0,72,,,104,,,115.4,,,45.17,45.73,36.3,,,,1
mokwa,TMS18F1076P0001,8,1,,,,,,,,,,,0.75,0.47,0,,,,,,,,,,,40.53,41.67,0,,,,
mokwa,TMS18F1264P0058,8,1,5,28,15.86,12.35,29.44,14.9,16.47,4.85,21.15,0.44,0.8,0.67,0.64,1,81.8,65,1,106,66,1,124,65,1,41.67,42.53,39.17,39.13,61.47,25.464,1
mokwa,TMS18F1211P0035,8,1,3,20,17.36,14.05,32.25,18.64,18.73,6.04,23.15,0.45,0.79,0.57,0.63,0,,,,,,,,,,43.6,47.17,46.73,44.47,,,1
mokwa,TMS18F1271P0001,8,1,3,26,23.23,12.75,25.4,9.52,17,4.32,30.97,0.35,0.75,0.5,0.58,0,,,,,,,,,,46.57,51.87,48.07,38.57,,,1
mokwa,TMS18F1309P0062,8,1,4,15,10.77,8.8,28.04,13.04,11.73,3.29,14.36,0.45,0.76,0.61,0.58,0,70.6,,,95,67,2,,,,42.07,46.4,44.57,36.53,,,1
mokwa,TMS18F1505P0047,8,1,2,25,21.78,10.05,32.56,19.05,13.4,4.36,29.04,0.32,0.74,0.52,0.59,1,91,66,1,118,68.4,2,137,67,2,49.83,45.37,41.93,42.13,80.95,21.734,1
mokwa,TMS18F1350P0065,8,1,8,65,21.13,17.6,29.73,15.29,23.47,6.98,28.17,0.45,0.71,0.58,0.49,0,93,,,116,72.6,1,130,72.6,2,52.17,48.63,40.8,42.57,70.63,18.532,2
mokwa,TMEB419,8,1,8,68,33.28,20.3,28.63,13.83,27.07,7.75,44.37,0.38,0.8,0.7,0.7,2,103,,,144,,,155,,,49.67,52.83,46.4,43.1,0,20.064,2
mokwa,TMS18F1377P0023,9,1,1,12,12.04,5.3,27.18,11.89,7.07,1.92,16.05,0.31,0.77,0.58,0.57,0,,,,,,,,,,,,,,,,1
mokwa,TMS18F1233p0013,9,1,8,26,21.58,8.2,24.29,8.04,10.93,2.66,28.77,0.28,0.79,0.57,0.51,2,98,27,2,110,29,3,118,27,3,44.03,46.33,47.1,36.73,96.65,21.508,2
mokwa,TMS18F1330P0020,9,1,8,38,34.15,18.7,32.03,18.34,24.93,7.98,45.53,0.35,0.78,0.67,0.52,0,83,,,104,82.4,1,111,80,1,46.73,48.53,47.7,46.77,75.3,20.468,3
mokwa,TMS18F1180P0033,9,1,7,47,30.91,14.25,26.6,11.11,19,5.05,41.21,0.32,0.77,0.58,0.59,0,74,57.2,1,91,53,2,104,53,2,46.63,49.1,46.97,38.43,84.34,17.236,2
