Genotypes,Replication,ANGBR9,BRNHB9,BRNHT9,BRNHT6,BRNLEV9,DM,DYLD,FYLD,HI,LODG,NOHAV,PLTHT9,PLTHT6,PPSTD9,PT,RTNO,RTWT,SHTWT,STARCH,STMDI9,TYLD,VR
G204,1,82.90662635,3.095883989,91.45124027,91.97916831,2.590253115,35.10284311,10.56299814,30.29051751,0.504153272,1.289706951,8.904042279,204.1020036,208.7769804,1.529188246,2.730772942,46.21549839,23.00544611,21.04540886,27.67910998,26.18820358,27.7183531,2.730772942
G205,1,73.55442357,2.511332159,57.72969742,58.15046158,2.217593884,35.47546746,6.902133207,19.09983535,0.50716607,1.377963457,8.11665701,174.1459494,171.6633139,1.429458499,2.730772942,30.48071401,14.93641841,13.07340913,26.35029233,23.29273214,17.8667994,2.730772942
G206,1,85.69190485,2.92553529,75.27016082,77.30400683,2.526603393,34.56091052,8.365409816,24.15658473,0.393927532,1.135817729,8.764857456,200.6253072,193.9482635,1.753670871,2.730772942,42.90090824,18.26822521,26.80890786,26.73967378,25.78742172,34.73665023,2.730772942
G207,1,85.30272869,2.926221084,57.85389067,62.07375146,3.236522668,35.55501693,8.878402267,24.66410854,0.445194372,2.715833594,8.616831671,188.5205193,183.2536238,1.40560396,2.730772942,34.33959879,19.26067602,22.86932189,27.75708889,27.97480151,28.84027056,2.730772942
G208,1,80.64262397,3.012888623,59.71559211,69.89694781,2.683423492,35.28493467,7.044103726,19.3772592,0.423436014,1.8811189,8.488121516,174.8619705,182.0147506,1.572910974,2.730772942,39.50745651,14.52987965,18.93524387,27.75600174,25.30542389,25.02012713,2.730772942
G209,1,78.95343628,3.054127483,87.49907443,84.89903968,2.694065163,30.18772923,6.681461737,21.87148643,0.440610573,3.057763394,8.236594546,220.443072,210.716144,1.356193332,2.730772942,39.81565349,16.70547218,20.19038886,22.87643584,27.90378012,26.26989128,2.730772942
G210,1,80.00894507,3.082037009,87.4883507,88.3115662,2.526433193,35.30984288,8.428200885,23.71273434,0.47641354,1.524508904,8.193889153,180.6160758,183.041579,1.482420269,2.730772942,41.23655118,17.98900776,19.22568519,27.10968087,25.49046946,25.75197089,2.730772942
G211,1,94.66930759,2.726352008,64.1284423,55.81345196,2.983529077,33.9466271,8.694924135,25.36287485,0.47934827,2.285904246,8.198231292,175.3084314,174.5361272,1.644318826,2.730772942,34.38692671,19.45730212,19.46466825,25.53973088,26.89209157,25.87776437,2.730772942
G212,1,79.0640346,2.980539492,96.66035562,106.8246544,2.031433457,35.98376894,7.36471414,18.70152104,0.438391897,2.110079457,7.811109138,183.6332836,189.1719185,1.662852924,2.730772942,28.063299,14.08295876,16.42961213,28.81245402,26.49076985,22.21907268,2.730772942
G213,1,77.67546158,2.945258693,95.99887698,83.38099699,2.183418383,37.92481694,8.655997865,21.9702503,0.424375065,1.670419256,7.690675601,207.454408,214.4175751,1.784107549,2.730772942,33.59942468,16.84774503,21.94914932,29.98647274,27.81994725,28.12940833,2.730772942
G214,1,85.28529804,3.140148656,49.91392687,57.42730954,2.837550081,32.93821912,5.872101713,17.53222829,0.425805529,2.635254416,7.43638603,165.8150245,165.4748115,1.578338595,2.730772942,28.22768801,13.18909013,16.67209066,25.00206651,25.80524612,22.32126088,2.730772942
G215,1,73.51634337,2.775865589,87.38517184,83.36586927,2.486771098,36.57727064,9.292649918,25.25000679,0.462487983,2.143638474,8.542652999,197.420145,200.1842499,1.511129605,2.730772942,39.39812601,18.98623162,20.57631309,28.63247185,28.27168592,26.86871157,2.730772942
G216,1,76.00358321,2.767866468,143.4594331,101.8671312,1.904905158,32.33660089,6.810033888,20.99096147,0.401768919,2.777649592,7.837405057,205.1442278,196.8696564,1.731316041,2.730772942,24.38133117,16.42000505,21.16976963,23.50492779,26.3336307,27.85225337,2.730772942
G217,1,72.14032072,2.596693709,90.28796784,75.9814876,2.357255139,33.42956035,5.912483795,14.70296111,0.448486164,1.773976371,6.981874824,190.6060107,187.5369628,1.352000483,2.730772942,19.9783474,10.38853088,14.0953022,23.82960795,26.62094495,19.51747013,2.730772942
G218,1,82.01087225,2.443850942,78.36222622,80.89559229,2.244721142,34.49467697,5.135636504,14.24091157,0.393235211,3.9522178,8.166875771,194.501548,197.8599145,1.586151006,2.730772942,21.57871982,10.14578012,16.58358401,26.09833555,25.05353658,22.40382791,2.730772942
G219,1,91.23601708,2.983027918,53.07847604,54.83264612,2.429961281,31.35784835,3.73653642,10.71214019,0.36669822,2.796779928,7.78781949,168.4133082,166.3291253,1.169827833,2.730772942,21.48183919,7.514005443,13.54553949,22.97039434,26.79755858,18.66590107,2.730772942
G220,1,74.95391126,2.992655517,60.17567252,62.26808623,2.690367051,36.19370873,10.05957722,27.56619272,0.475865961,1.856580856,8.925639341,172.8618082,174.5589852,1.765263766,2.730772942,48.3267595,21.22232025,21.59430823,28.04935262,24.17878582,28.10609299,2.730772942
G221,1,78.45232166,2.993263596,92.23837221,90.64385387,1.53552971,33.53475385,8.269744133,24.57803985,0.487990639,1.545999245,9.117795656,168.5468998,163.6570468,1.614195835,2.730772942,38.9003711,18.74953385,18.48103275,25.96494556,24.97197297,24.24514323,2.730772942
G222,1,69.41240569,2.558587957,136.3237523,151.8834403,1.740187821,33.7607474,7.798078615,20.95354674,0.444566961,1.276121789,7.283388026,240.8059843,254.7526934,1.785132702,2.730772942,34.77126706,15.22758509,17.46559722,25.10091944,28.16583348,23.37856043,2.730772942
G223,1,77.06482313,2.910831089,80.60644063,76.4858265,2.346917131,32.07850503,4.591059585,13.57777883,0.405298975,1.897746977,7.154299381,187.1070999,186.7586384,1.509865107,2.730772942,18.53515509,9.476432835,14.57593439,24.39400004,23.74271371,19.68371655,2.730772942
G224,1,81.77454862,3.210824679,88.26002717,90.09265165,2.197729487,34.90131651,9.053668657,25.34388778,0.517616325,1.139927226,8.218611612,175.4387885,174.425312,1.487083045,2.730772942,37.86217974,19.32412008,16.31505084,26.55966651,24.57854616,21.689227,2.730772942
G225,1,62.06011345,2.171471894,125.0911202,123.3089534,1.445026094,28.81550925,6.39773348,22.60833671,0.489005103,1.983998011,8.525663023,193.3124242,190.8326236,1.761050221,2.730772942,41.329251,16.55503914,17.1282399,22.04224502,23.51284074,23.35177566,2.730772942
G226,1,83.11195985,2.657483088,73.09569299,72.37900901,2.047500378,33.91581331,9.604225661,28.2749839,0.526489862,1.586952546,8.212779561,173.7711479,163.3254072,1.634873735,2.730772942,37.718265,22.41061574,18.32304314,25.00094479,26.23057982,23.85760851,2.730772942
G227,1,80.29325173,3.106638232,102.1252255,86.2886806,2.182612808,35.6684954,10.56258787,29.68148954,0.484526828,1.127387553,8.794879347,216.3892357,211.2988981,1.289048831,2.730772942,57.21738278,22.70367833,23.19057435,26.4966804,27.7180375,30.47101,2.730772942
G228,1,NA,1.638960828,NA,NA,0.829439108,35.87660946,7.111551952,19.85393882,0.434844547,1.992711305,8.800849555,183.8376736,185.7724865,2.586080354,2.730772942,38.63713941,14.39286316,19.27893486,28.55214372,21.45523213,26.14361427,2.730772942
G229,1,64.38476411,1.818699501,117.2206659,129.8599709,1.447380247,35.07649557,8.324054668,23.13851993,0.390387966,2.027657581,8.66029754,214.8087189,203.3260886,1.797892812,2.730772942,36.35139793,17.23420536,25.5794882,27.4468299,27.18385097,33.30552226,2.730772942
G230,1,82.24029071,2.776050545,68.35508382,70.93977934,2.561812237,35.29166208,8.887479655,25.69771327,0.421282687,1.334803703,8.455267792,189.1325757,184.4869094,1.939055229,2.730772942,46.25743215,20.27278573,23.93604578,26.59524094,24.36130722,30.49604908,2.730772942
G231,1,79.65106221,3.12516661,114.2498836,111.4219548,1.939323579,33.83064552,6.062468382,17.61726393,0.333969127,1.490768496,8.216822801,211.868244,210.3704736,1.815360925,2.730772942,38.16751411,12.9338713,25.35865397,26.65187783,26.68479416,33.18874232,2.730772942
G232,1,73.31909656,2.659002793,62.66847058,42.17636159,2.935723616,32.94981833,7.101953916,21.35211466,0.400834294,1.528171359,8.472281497,183.8500934,169.7845235,1.522792163,2.730772942,40.48215464,16.24139298,23.60968729,25.08701327,26.56811348,30.29144957,2.730772942
G233,1,84.81334401,2.851674808,105.559212,81.95351623,2.410361612,36.14444634,10.3867523,28.88816407,0.470923815,1.13078226,9.04836556,208.0227245,197.3064409,1.386987884,2.730772942,50.62037371,22.59195299,23.61328628,28.17606898,28.04901529,30.54554506,2.730772942
G234,1,82.28130972,3.03063499,95.02091068,97.8652415,2.198794722,36.94802416,10.07157899,26.99185342,0.48494226,1.260261644,8.885315502,195.9472388,196.5028186,1.225502439,2.730772942,43.57114229,20.68088253,20.58790346,28.30062224,27.51298559,27.1062505,2.730772942
G235,1,77.33643819,3.258674775,74.16429269,74.85935701,2.359144849,31.76398808,6.401415808,20.18957681,0.378028949,1.708320622,8.368486965,177.130255,187.0318053,1.822352216,2.730772942,44.45797451,15.35151788,24.12236702,24.89093992,26.99024471,30.50290276,2.730772942
G236,1,93.03967182,2.757620515,58.15976682,60.35422879,3.110217104,35.52639751,6.503660773,17.76232379,0.348257933,1.940365653,7.497014715,196.6734423,201.5114055,1.211195829,2.730772942,39.2045637,13.49726633,23.67936306,27.41929434,27.40135013,30.08666079,2.730772942
G237,1,86.61970659,2.785021998,76.02568088,75.74765389,2.624228261,33.86436066,8.737569137,25.92509239,0.519664404,2.203154358,8.79406099,172.8782801,171.5422076,1.99109965,2.730772942,49.27232053,20.32887457,17.38775237,26.64786656,23.59422284,23.15228954,2.730772942
G238,1,83.01206375,2.711279373,57.09877124,56.63218222,3.034955569,34.41343737,6.901196328,19.80445526,0.43636544,1.920338466,8.078102171,178.7167526,176.0176339,1.348906095,2.730772942,36.42188672,14.69752145,18.42541876,26.62197242,24.86029942,24.87757721,2.730772942
G239,1,78.02165821,3.050467424,99.1911542,76.92135587,1.904146438,34.90863124,10.54171242,30.56287657,0.537816414,1.096439224,8.788189338,174.1274788,169.4382789,1.679287763,2.730772942,58.74008221,22.98527261,17.79647538,27.42165752,24.2349719,23.65296281,2.730772942
G240,1,70.32250786,3.021594886,81.42209448,71.29620792,1.508560658,34.5701026,4.377816958,8.485290808,0.367820319,3.173028604,6.46028347,168.4515257,166.4329949,1.529162926,2.730772942,16.29855762,5.352697889,10.9615779,26.35424542,23.17044026,15.70315645,2.730772942
G241,1,76.50485913,3.115419875,94.42545705,91.98001348,2.146947758,32.91994492,7.03814881,20.99232918,0.445281003,1.49841395,8.28996425,190.6828286,187.8368505,1.720876243,2.730772942,41.00449966,15.72287128,19.62178848,24.53892001,23.66438762,26.14130967,2.730772942
G242,1,72.40692492,3.161174958,84.43588219,78.15331233,2.434196518,32.21219011,6.679882695,19.87251209,0.440631725,1.727820416,8.010045587,186.1757756,185.4356425,1.542582941,2.730772942,31.44405066,14.42564187,18.86407711,24.90324486,24.43141643,25.60852274,2.730772942
G243,1,79.41059982,3.076160979,81.81477187,77.21137092,2.072399818,30.11592353,5.566592433,15.34061988,0.540300734,1.685070869,6.632509741,150.6516706,150.4071314,1.552125331,2.730772942,24.2317682,11.24927118,10.22909451,22.67374105,23.22981529,14.33850915,2.730772942
G244,1,83.86820201,3.226044433,107.1936681,86.66231273,1.793018643,34.52993439,5.661094422,15.97549801,0.409138981,1.869867801,8.213593598,194.059492,193.4127033,2.005295477,2.730772942,37.19215976,11.78015577,17.8890861,26.41487903,24.02969937,24.12882726,2.730772942
G245,1,83.96270752,2.974966628,60.66542403,67.66108407,2.723628111,33.76282194,7.415471536,21.68682679,0.511668898,1.87897124,8.094441557,169.9191873,172.0891489,1.752368641,2.730772942,36.14192453,16.48990364,14.86121619,25.29791953,23.9036727,20.30771435,2.730772942
G246,1,62.83380888,2.654046036,86.44362359,91.2629447,2.066807032,35.40034776,8.373894889,23.72756068,0.470757323,1.204577413,9.019702791,185.3411631,181.1472657,1.575186281,2.730772942,46.86956111,18.34106988,19.47171912,27.71663527,24.93990777,25.50998376,2.730772942
G247,1,77.91192701,2.881574904,76.79115982,73.91823543,2.170447818,35.95309249,7.399730503,20.60188484,0.443747623,2.460970354,8.64967154,175.9892525,170.5830813,1.435327696,2.730772942,37.48518141,15.79476755,18.6017391,27.70327675,25.83295807,24.77961449,2.730772942
G248,1,81.37639754,3.135257416,58.76072174,65.51093221,2.683897144,35.76832986,6.824860429,18.64927039,0.403416475,1.558159137,7.905044361,163.7870785,164.9130639,1.352111573,2.730772942,37.05624301,14.39977034,20.74164823,27.86951949,25.1554635,26.4517497,2.730772942
G249,1,78.99918585,3.128208148,72.31281849,70.10423286,2.388974214,33.64921787,7.434136338,22.40367255,0.454857725,1.894029692,8.043413551,179.8500844,183.0589555,1.700138673,2.730772942,35.88563396,17.01792048,18.84122825,26.24972377,27.66021995,24.8439617,2.730772942
G250,1,73.1197341,3.123940299,84.50637267,83.71571988,2.287132353,33.72575447,6.498836361,18.74093066,0.411571918,2.173750969,8.112552458,180.5194534,185.4670521,1.791687028,2.730772942,47.24664094,14.10395731,20.46253596,25.90818998,26.76922281,26.66502366,2.730772942
G251,1,80.24252172,3.100317342,78.6621362,74.24955132,2.340060271,36.92928781,5.349303546,13.87418192,0.314624865,5.79662501,8.473859301,194.9189632,199.308863,1.520624523,2.730772942,28.38533832,10.25442514,21.93165493,27.39916111,25.90165927,28.27912621,2.730772942
G252,1,90.30564607,3.225848944,96.98897483,84.52571975,2.306992094,33.68494989,8.513212937,24.85172194,0.431006065,1.536199891,8.755676743,202.049983,193.5914407,1.667080403,2.730772942,46.66425414,19.34069916,22.61224646,25.77249941,26.02343665,29.28576779,2.730772942
G253,1,65.67627689,2.492645875,82.39174633,88.11121539,1.742406724,34.23828587,4.938152631,13.69649025,0.533139859,1.233952068,7.642642204,145.9372646,153.6383295,2.011689456,2.730772942,33.51981751,9.799625786,9.735419916,25.28941722,20.65598733,13.89862406,2.730772942
G254,1,74.12829402,2.360609996,79.64325326,80.47274094,2.083835918,32.20971329,5.513827718,14.44285209,0.414375946,1.218704523,7.639065643,182.0469855,193.8810877,1.744994446,2.730772942,31.60161213,10.15122026,13.79699783,25.53068864,24.14657397,19.07879227,2.730772942
G255,1,78.07025086,2.97662985,79.94050606,58.22257042,2.478734769,33.85319976,6.899371677,19.93321672,0.478856217,1.098786732,8.654469986,166.02761,156.9015354,1.893601908,2.730772942,33.75797674,14.96464335,15.74067304,25.78832436,23.04259744,21.254763,2.730772942
G256,1,86.20998031,2.436385995,96.18274431,102.0264677,2.349292237,31.81255236,6.11196344,17.69865759,0.459415349,1.154312361,7.350163576,189.0069044,187.4930456,1.707874377,2.730772942,31.63396017,12.52754233,15.41926601,24.43438002,25.22756338,21.37939665,2.730772942
G257,1,78.26842936,3.370915976,78.19624587,84.57134367,2.16560532,33.58422885,8.921498101,26.29331716,0.482176827,1.280561985,8.287616849,182.3873454,183.299516,1.745660653,2.730772942,50.8304575,19.6610649,20.53243203,25.32196988,26.50229534,27.39678166,2.730772942
G258,1,83.66600838,2.938599884,62.3845058,63.66958675,2.705836836,35.12378607,6.572325722,18.33849378,0.387262547,1.11675178,8.071064433,191.4475359,184.901077,1.388879902,2.730772942,34.16566812,13.6460984,21.00399803,26.66810405,27.77994034,27.50501596,2.730772942
G259,1,68.96194887,3.021448656,100.9958133,90.88834386,2.306649762,34.42411291,5.932881948,16.44344319,0.465515422,1.600196352,8.539707546,155.0384436,163.4799106,1.585248632,2.730772942,41.7968391,11.97780705,14.09648186,26.19420745,22.93467228,19.28436345,2.730772942
G260,1,79.72869265,3.027466238,72.1898112,77.11069992,2.233455975,35.01995772,4.764808146,12.98668133,0.470530252,3.010097834,7.205587664,161.4105726,160.9519547,1.516527248,2.730772942,22.13573581,9.15887656,11.4896206,26.4436395,24.01776928,16.3023775,2.730772942
G261,1,80.83599932,2.830691297,103.2305898,101.6104451,1.568095428,34.5007069,7.018664293,19.20893789,0.47732592,1.549192383,8.817106026,165.0017911,167.9398267,1.84790267,2.730772942,43.64528138,13.98326953,14.90768203,27.3208423,22.52909026,20.30055951,2.730772942
G262,1,81.07207017,3.017705829,55.67291514,60.56263997,3.083798942,36.17668045,9.817178819,27.04497026,0.475579074,1.265486016,8.787222781,188.163844,195.1158075,1.66219071,2.730772942,50.62843135,20.4759177,21.00618955,27.9501616,25.18934179,27.67241903,2.730772942
G263,1,67.5201381,3.348776539,72.73577598,77.39207181,2.092251129,32.51745579,7.020883113,21.35967305,0.51272473,1.700135133,8.774703927,156.0861476,155.7823515,2.126470445,2.730772942,41.1701541,16.18983848,14.80476306,24.43257456,22.02818945,20.22159615,2.730772942
G264,1,73.30153138,2.441658906,78.98623807,84.12811569,1.96932734,34.06405333,6.787989177,19.8008786,0.508913953,1.096766138,8.578050958,151.8875261,152.4785571,1.916596737,2.730772942,37.45802735,14.21764739,13.75270505,26.80066763,19.60811863,19.01572273,2.730772942
G265,1,64.82712331,2.782630041,124.4364157,105.0499791,2.369200849,32.23136201,5.861966965,16.46623116,0.391642443,1.733316252,7.514954704,224.8330026,219.1330324,1.569396132,2.730772942,31.46575784,12.01090492,18.85691699,24.26245146,29.23158963,25.16283267,2.730772942
G266,1,85.12260416,3.081250391,69.59379094,72.37155053,2.187342483,31.63534054,5.491231483,14.96671916,0.423833992,1.379934354,8.078123018,162.6016781,166.1885288,1.672768742,2.730772942,32.10999371,10.96616411,14.84844366,23.76530228,24.05964046,20.21038688,2.730772942
G267,1,85.52088318,3.032708763,57.85571879,61.48068501,2.534815842,35.04701,6.530857093,18.2134235,0.510666001,1.485249843,8.517673816,158.5128713,162.4669939,1.468158677,2.730772942,36.56192521,13.76123367,13.88544255,27.47642297,23.28981381,18.66655153,2.730772942
G268,1,NA,1.682877189,117.2742783,NA,0.866859683,33.00141545,4.894557223,12.78237356,0.379987531,1.400353841,7.885211059,158.5535642,171.6748817,2.006036179,2.730772942,25.98972516,9.00906867,15.27250152,24.43349557,22.66184333,20.95120496,2.730772942
G269,1,84.53942811,3.122624565,67.91471506,75.25029078,1.856085379,28.97455716,5.675886,19.25920833,0.519541402,1.2975242,7.648348127,152.9219904,153.8843881,1.543530265,2.730772942,27.22119711,14.23466452,12.88899706,19.54993052,23.53753353,17.82293855,2.730772942
G270,1,83.35837926,3.030465405,56.82228014,62.74083231,2.69808552,34.84535712,6.601244193,18.43073664,0.488618395,1.066710657,8.467528052,149.1477154,155.433189,1.779629886,2.730772942,35.67523741,13.69545203,14.27783569,26.33766387,23.31664865,19.68723317,2.730772942
G271,1,NA,1.75654136,117.2867278,89.10886524,1.126398861,32.6458293,8.675991505,26.81631235,0.49064506,1.107456595,8.860182357,184.4337572,173.0497247,2.088938825,2.730772942,48.21508485,20.08369326,19.82732544,23.8988809,23.20237766,26.44679976,2.730772942
G272,1,75.56157111,3.138789462,99.50508384,108.6608966,1.930309301,34.69447967,6.209633932,17.05930415,0.489015792,1.381142307,7.422345337,191.7245533,194.3952897,1.609472945,2.730772942,33.34162471,12.16644002,15.03621209,25.58861185,25.06396637,20.89562013,2.730772942
G273,1,88.79080547,3.138147183,66.6748278,70.44622141,2.841016149,35.59877775,5.892174464,16.30120536,0.365447049,2.041769695,8.417243795,193.5565307,198.5591623,1.587442758,2.730772942,37.62115795,12.04646538,21.21218801,27.31340195,26.73451568,28.07588671,2.730772942
G274,1,82.05128091,3.082849111,83.86026916,79.40275623,2.053405148,33.1365685,6.762639537,18.59955277,0.555117176,1.113830994,7.643595904,148.1806445,153.2211236,1.618666896,2.730772942,28.95351815,13.5869428,10.75103196,25.54836061,22.23703159,15.27827425,2.730772942
G275,1,NA,1.771133985,NA,NA,0.857923878,35.27868605,5.763921629,15.88020481,0.512626224,1.245315524,8.327314352,143.5517699,144.4644822,1.918016619,2.730772942,34.17498274,11.29801419,11.8315665,27.57701103,20.95972916,16.6367797,2.730772942
G276,1,69.56471901,2.53467193,91.11596324,79.64454878,2.314390744,34.63919271,6.219286951,17.3289667,0.41357733,1.114013994,8.208748779,177.7129535,173.0488087,1.856868303,2.730772942,36.8436733,12.39042189,17.501829,25.95041801,22.78210136,23.39620363,2.730772942
G277,1,80.055296,2.638798354,41.88848939,53.23410516,2.613351484,36.3070477,7.399450969,20.14391217,0.494183609,1.991123734,8.929718905,137.7885783,145.6908794,1.783711547,2.730772942,39.2624269,15.22829972,15.27408686,26.84806948,22.11209702,20.93968293,2.730772942
G278,1,77.44085314,2.756750474,112.0723131,110.8643767,1.458615783,32.15735942,6.299960113,19.1846125,0.519295526,1.246624673,7.266699767,195.397093,183.9519893,1.173638169,2.730772942,26.44841371,14.10342071,12.97244208,23.89780883,23.60280441,17.88191709,2.730772942
G279,1,NA,1.643472346,NA,NA,0.841028423,34.50282016,5.589230226,15.55533824,0.380554882,2.511738952,8.539844632,176.0269399,177.1370312,2.074983418,2.730772942,29.40001853,11.56700821,18.87510507,26.30468197,22.62756932,25.04314943,2.730772942
G280,1,68.18312224,2.827764955,120.9875526,116.8255214,1.753366174,33.70804767,4.893698135,13.83113227,0.44694102,1.988258316,6.973532052,181.6729254,179.6173087,1.878039079,2.730772942,19.59435516,9.763114785,13.50937676,26.08201147,23.79516559,18.88251085,2.730772942
G281,1,86.31772114,2.753856227,90.63843653,95.45242581,2.181196404,33.62130875,4.901496502,13.75232143,0.488932371,1.483558813,7.183051285,164.3617699,172.1993635,1.595438181,2.730772942,27.08553825,9.830386071,11.57367566,24.26899251,23.22017771,16.2324826,2.730772942
G282,1,81.43119973,2.943888675,77.94137601,77.71229098,2.473866936,32.69123266,7.778299545,23.75260248,0.475246766,1.57715885,8.781174758,170.1776342,170.7868464,1.725826747,2.730772942,48.51301862,18.35880777,18.12516201,26.13362692,23.17648015,24.00654359,2.730772942
G283,1,76.2150595,2.928364998,101.3705416,104.6966638,1.968055446,36.48247428,9.307413533,25.17733176,0.448697318,1.361730649,8.912239521,181.5072743,179.1607577,1.655821822,2.730772942,43.59550163,19.1305034,22.62866403,28.76119848,25.01433209,29.60423416,2.730772942
G284,1,81.78295305,3.175063773,129.9581291,115.6877044,2.209008806,29.38689404,6.029190318,20.57247477,0.442438483,1.753022818,8.197495698,220.3835866,216.4616333,1.487371968,2.730772942,28.01104847,15.3794064,18.598311,20.89331873,27.62866034,24.88740071,2.730772942
G285,1,78.51547797,2.863946641,63.17283126,70.57549192,2.571518207,32.42951178,9.580010159,29.59799697,0.485827197,3.286832629,8.283154006,197.0186888,190.7768191,1.68691008,2.730772942,49.21616427,22.9651438,21.53660131,24.45141406,27.18850547,28.70490843,2.730772942
G286,1,72.00105665,2.212877219,106.2452212,113.1722127,1.076537657,30.69943928,7.457780077,24.82454672,0.507054773,2.006960733,8.461705873,164.8953399,165.232797,1.569281414,2.730772942,36.94082067,18.57873488,16.92587796,22.42978327,22.29842183,22.74841139,2.730772942
G287,1,74.26638471,2.351426754,103.0451215,103.9870792,1.455646543,32.53880443,7.665265182,23.70317912,0.475416097,1.575332447,8.811604608,181.8038167,170.2946173,1.679293628,2.730772942,33.80523632,18.16735373,18.9890176,24.49860447,24.94262219,24.93044305,2.730772942
G288,1,77.92991123,3.13963045,66.21166006,60.29443587,2.437923528,34.48324395,8.034101353,23.21757423,0.548701441,1.799939245,8.680948771,159.6994485,166.1686335,1.490407482,2.730772942,41.69263182,17.18667674,14.11534133,27.1325767,24.08148967,19.43140824,2.730772942
G289,1,80.9775283,2.694944205,96.652262,95.10933531,1.542960431,35.26151612,9.511468939,26.84952393,0.54617819,1.786690446,8.723747417,165.7443255,160.871052,1.70978856,2.730772942,41.08396285,20.33299122,15.77090681,26.62428356,24.6121737,21.29121715,2.730772942
G290,1,85.33456753,2.924099564,99.17943832,98.12589375,2.039320539,35.83736479,7.995827645,21.93057523,0.500454687,2.31640966,8.758052385,180.4741326,173.6807985,1.743270487,2.730772942,34.69879825,16.5856253,16.43341783,29.2309437,23.72169396,22.52774863,2.730772942
G291,1,86.17404605,3.115191446,79.35305017,76.96101069,2.008949206,33.99387679,5.914692285,17.30627012,0.475648332,1.667238515,7.839730048,166.7423268,172.6392016,1.293933628,2.730772942,27.54794626,13.13113083,13.05059213,25.24711355,24.24211518,18.22636007,2.730772942
G292,1,78.4245136,2.736761174,114.2727082,119.6756919,1.78789907,33.59678387,6.344574861,18.66076309,0.488973688,1.6551886,7.023382116,199.4937205,215.5601193,1.734681265,2.730772942,22.12388886,13.88653443,13.85871492,25.08670397,24.54494029,19.1367509,2.730772942
G293,1,76.1043857,3.041298753,80.94669996,76.01662164,2.612769184,30.84471287,7.53348684,24.16760994,0.454991453,3.054330963,7.996331597,202.1462216,197.9350264,1.425885011,2.730772942,38.5206022,18.95780383,19.68753904,21.24420475,29.34603904,25.79184801,2.730772942
G294,1,55.97270808,1.963557187,103.8202534,NA,0.828913169,35.4077923,6.812707895,18.76678766,0.44750252,1.403313469,8.551340748,167.2563547,160.9544815,1.84587538,2.730772942,36.9533797,14.06264487,17.15367609,27.88666293,22.53231554,23.23677907,2.730772942
G295,1,65.29692051,2.359014216,89.16686984,84.48047371,2.058230422,35.59328382,9.744201849,26.83050527,0.518373467,1.276144221,8.948182952,186.9928274,179.3668984,2.084444479,2.730772942,54.11247298,20.75535737,17.68773128,27.15611711,23.71818061,23.65315663,2.730772942
G296,1,70.8372008,2.961733402,44.57774226,51.09823317,2.719875694,34.22645258,8.419604695,24.42867493,0.570683013,1.116828546,8.799093144,150.7369213,157.167437,1.515401585,2.730772942,41.89285717,18.14552138,13.07523872,26.65696144,22.03454247,18.24454801,2.730772942
G297,1,79.29032032,3.077441801,95.26256794,101.7184311,2.162946558,32.62790291,6.13793453,18.06622648,0.391147314,2.663689682,7.22710272,200.3286435,192.0466887,1.618365416,2.730772942,33.12107966,13.42756701,20.2122827,24.40563992,25.75156394,26.90670066,2.730772942
G298,1,75.76438376,3.158089005,61.20125677,63.75569396,3.041145659,30.71176666,7.191381568,23.18332413,0.496582887,1.265542252,8.991354778,176.0037528,175.1750149,1.628092912,2.730772942,39.78725119,17.00626712,16.96194541,21.39174684,24.92970871,22.95896604,2.730772942
G299,1,83.61785739,3.156246334,104.5210909,100.6845026,1.913873365,34.30440708,10.21486411,29.89662257,0.516440511,1.792277803,8.764159813,180.5228552,183.8668807,1.860470457,2.730772942,46.73053084,23.33390029,19.16991407,26.82947377,24.72533649,25.57960219,2.730772942
G300,1,78.11748885,2.63847631,103.3615547,101.7287512,1.776076245,31.82156938,7.142259945,22.54369068,0.455151335,1.244198355,8.540412644,182.0776031,183.5462302,1.744387792,2.730772942,37.38017688,16.66636003,19.71224195,25.21835871,26.05959551,26.01367117,2.730772942
G301,1,87.10067951,2.830104922,71.72909982,75.13660376,2.665912871,33.406797,7.2608402,21.29361403,0.419196336,2.030281172,8.284734135,176.0771101,176.854554,1.656829243,2.730772942,34.47691081,16.21955163,22.49744852,25.24140662,26.67265749,29.68799795,2.730772942
G302,1,84.85993487,2.758172459,84.32461739,89.61607571,2.272233449,35.73110567,7.403657949,20.34930478,0.47167715,1.100587278,8.54116925,177.0406135,186.8157926,1.649397726,2.730772942,37.63763344,15.20872006,16.71967361,27.80884404,25.21662752,22.56592888,2.730772942
G303,1,61.96896877,2.903585115,69.39674447,67.21924222,1.760498386,35.14026142,5.543846491,8.146012473,0.371653529,2.358467973,7.639926822,124.2087066,130.4608013,2.259374061,2.730772942,18.39934895,5.457516298,9.965916708,NA,20.12808464,14.21935717,2.730772942
G304,1,90.19105641,3.00002431,92.88927818,95.01352306,2.353099947,33.37150689,9.102048721,27.63719615,0.494481426,1.199000827,8.224057528,188.749073,189.9365421,1.616636495,2.730772942,48.95399786,21.15513938,19.69439044,25.37887234,26.82302411,26.07996971,2.730772942
