trial,location,genotype,LODG,BRNLEV9,PLTHT9,NOHAV,RTNO,STARCH,BRNHB9,ANGBR9,STMDI9,PPSTD9,SHTWT,RTWT,BRNHT9,PLTHT6,FYLD,DYLD,TYLD,HI,DM,BRNHT6
20.GS.C4B.PYT.500.IK,Ikenne,TMS18F1280P0086,6,0,251.6666667,9,38,,1,,24.87,2,37.45,20.95,,268.3333333,27.9,11.3,49.9,0.36,40.3,
20.GS.C4B.PYT.500.IK,Ikenne,TMS18F1280P0107,2,2,156.6666667,8,25,,3,,22.04,2,12.4,14.95,105,158.3333333,19.9,7.5,16.5,0.55,37.5,111
20.GS.C4B.PYT.500.IK,Ikenne,TMS18F1421P0005,0,3,205,9,57,18.77,3,82.52,25.93,1,32.5,23.7,120.8333333,215,31.6,8.5,43.3,0.42,27,113.3333333
20.GS.C4B.PYT.500.IK,Ikenne,TMS18F1001P0014,2,2,150,3,12,,3,84.9,22.69,1,5.25,6.5,108,148.3333333,8.7,2.8,7.0,0.55,31.8,96.66666667
20.GS.C4B.PYT.500.IK,Ikenne,TMS18F1447P0062,0,4,208.3333333,9,32,33.38,3,80.12,35.31,2,34.8,16.4,34.16666667,223.3333333,21.9,9.4,46.4,0.32,43.2,30
20.GS.C4B.PYT.500.IK,Ikenne,TMS18F1020P0027,0,3,220,8,13,,,,,,20.38,5.25,65,191.6666667,7.0,2.5,27.2,0.20,36.2,65
20.GS.C4B.PYT.500.IK,Ikenne,TMS18F1324p0026,2,2,266.6666667,9,64,,3,74.48,35.57,2,45.55,18.3,129.5,243.3333333,24.4,7.5,60.7,0.29,30.9,131.6666667
20.GS.C4B.PYT.500.IK,Ikenne,TMS18F1038P0087,4,2,165.8333333,9,23,,3,82.24,27.25,1,16.15,5.85,54.8,145,7.8,3.2,21.5,0.27,41.2,53.33333333
20.GS.C4B.PYT.500.IK,Ikenne,TMS18F1291P0026,0,2,209.1666667,9,55,,4,82.39,26.26,2,22.35,16.75,107,201.6666667,22.3,8.1,29.8,0.43,36.2,123.3333333
20.GS.C4B.PYT.500.IK,Ikenne,IITA-TMS-IBA980581,0,1,185.8333333,9,47,,2,,26.86,1,21.55,18.7,117.4,186.6666667,24.9,7.3,28.7,0.46,29.1,126.6666667
20.GS.C4B.PYT.500.IK,Ikenne,TMS18F1344P0159,0,2,190.8333333,9,24,32.98,3,88.17,23.9,1,15.85,15.7,98.5,195,20.9,8.5,21.1,0.50,40.6,93.33333333
20.GS.C4B.PYT.500.IK,Ikenne,TMS18F1480P0023,1,2,174.1666667,9,49,12.42,3,,23.07,1,15.15,15.6,97.5,185,20.8,3.9,20.2,0.51,18.6,93.33333333
20.GS.C4B.PYT.500.IK,Ikenne,TMEB419,1,0,282.5,9,18,,1,,29.77,1,20.55,5.1,,266.6666667,6.8,1.9,27.4,0.20,27.7,
20.GS.C4B.PYT.500.IK,Ikenne,TMS18F1343P0153,9,2,244.1666667,9,35,,3,82.64,26.12,2,17.7,17.45,130,225,23.3,8.0,23.6,0.50,34.3,115
20.GS.C4B.PYT.500.IK,Ikenne,TMS18F1056P0019,8,2,216.6666667,7,25,,3,79.17,21.42,1,13.15,7.55,112.5,216.6666667,10.1,4.0,17.5,0.36,39.9,113.3333333
20.GS.C4B.PYT.500.IK,Ikenne,TMS18F1352P0016,9,3,211.6666667,9,21,,3,93,26.38,2,20.25,5.95,75,216.6666667,7.9,2.8,27.0,0.23,35.7,80
20.GS.C4B.PYT.500.IK,Ikenne,TMS18F1436P0053,6,3,207.5,9,40,,3,82.34,26.11,2,31.45,15.3,68.33333333,194,20.4,8.0,41.9,0.33,39.2,71.66666667
20.GS.C4B.PYT.500.IK,Ikenne,TMS18F1069P0033,2,2,159.1666667,9,37,,4,65.15,28.22,2,14.5,13.2,88,171.6666667,17.6,7.3,19.3,0.48,41.7,80
20.GS.C4B.PYT.500.IK,Ikenne,TMS18F1484P0036,0,3,135.8333333,9,52,30.57,3,67.18,18.23,2,13.25,29.8,50,151.6666667,39.7,15.8,17.7,0.69,39.7,52.33333333
20.GS.C4B.PYT.500.IK,Ikenne,TMS18F1274P0020,2,2,115.8333333,8,16,,3,72.75,21.92,2,8.25,6.05,45.83333333,160,8.1,2.8,11.0,0.42,35.3,60
20.GS.C4B.PYT.500.IK,Ikenne,TMS18F1060P0067,0,1,151.6666667,9,63,,3,71.85,22.71,2,17,28.85,93.33333333,153.3333333,38.5,12.7,22.7,0.63,33.1,93.33333333
20.GS.C4B.PYT.500.IK,Ikenne,TMS18F1113P0002,5,2,220,8,36,,4,80.47,24.22,2,36.15,15.35,133.3333333,213.3333333,20.5,7.1,48.2,0.30,34.9,138.3333333
20.GS.C4B.PYT.500.IK,Ikenne,TMS18F1323P0002,5,1,176.6666667,9,16,,3,79.21,19.98,2,10.9,6.95,119,185,9.3,3.5,14.5,0.39,37.6,121.3333333
20.GS.C4B.PYT.500.IK,Ikenne,TMS18F1365P0024,0,3,189.1666667,9,48,27.82,3,77.4,20.43,2,22.85,14.8,68.33333333,176.6666667,19.7,6.6,30.5,0.39,33.5,80
20.GS.C4B.PYT.500.IK,Ikenne,TMS18F1240P0024,1,3,197.5,8,17,26.64,3,84.49,29.13,1,21.65,9.4,82.5,198.3333333,12.5,4.2,28.9,0.30,33.8,103.3333333
20.GS.C4B.PYT.500.IK,Ikenne,TMS18F1305P0031,0,3,188.3333333,9,39,29.72,3,83.73,28.52,2,18.5,22,75.83333333,198.3333333,29.3,11.1,24.7,0.54,37.7,91.66666667
20.GS.C4B.PYT.500.IK,Ikenne,TMS18F1289P0014,5,2,175,9,10,,3,70.82,24.57,1,14.3,4.95,72.5,175,6.6,,19.1,0.26,,65
20.GS.C4B.PYT.500.IK,Ikenne,TMS18F1359P0001,0,3,164.1666667,7,42,,3,80.84,24.79,2,25.45,25.55,80,180,34.1,10.4,33.9,0.50,30.6,75
20.GS.C4B.PYT.500.IK,Ikenne,TMS18F1085P0012,0,3,178.3333333,9,22,,3,85.84,28.98,1,19.2,10.7,72.83333333,191.6666667,14.3,5.3,25.6,0.36,36.8,53.33333333
20.GS.C4B.PYT.500.IK,Ikenne,TMS18F1369P0023,,,,0,,,,,,,18.88,,,,,,25.2,,,
20.GS.C4B.PYT.500.IK,Ikenne,TMS18F1010P0011,3,2,190.8333333,6,22,23.38,3,88.55,32.48,2,15.35,20.4,103.3333333,175,27.2,8.7,20.5,0.57,31.9,119
20.GS.C4B.PYT.500.IK,Ikenne,IITA-TMS-IBA982101,2,2,215.8333333,9,19,,3,85.26,31.92,2,18.8,11.3,70,175,15.1,5.1,25.1,0.38,33.7,63.33333333
20.GS.C4B.PYT.500.IK,Ikenne,TMS18F1319P0121,9,2,214.1666667,9,33,,3,90.26,29.49,1,25,9.35,87.5,205,12.5,5.3,33.3,0.27,42.3,83.33333333
20.GS.C4B.PYT.500.IK,Ikenne,TMS18F1414P0017,0,2,163.3333333,9,65,29.23,3,68.93,21.96,2,20.5,28.3,73.66666667,173.3333333,37.7,14.4,27.3,0.58,38.1,66.66666667
20.GS.C4B.PYT.500.IK,Ikenne,TMS18F1338P0085,1,3,196.6666667,9,40,,3,94.78,31.43,2,20,24.3,76.66666667,175,32.4,11.0,26.7,0.55,34,76.66666667
20.GS.C4B.PYT.500.IK,Ikenne,TMS18F1343P0019,0,0,135.8333333,9,42,,1,,22.05,2,9.05,16.2,,140,21.6,8.4,12.1,0.64,38.8,
20.GS.C4B.PYT.500.IK,Ikenne,TMS18F1348P0098,1,4,199.1666667,9,36,32.84,3,84.18,27.04,2,30.25,24.75,61.66666667,185,33.0,12.3,40.3,0.45,37.2,56.66666667
20.GS.C4B.PYT.500.IK,Ikenne,TMS18F1149P0024,2,3,170,6,23,24.76,4,87.46,29.2,1,15.9,20.3,72.5,181.6666667,27.1,8.7,21.2,0.56,32,75
20.GS.C4B.PYT.500.IK,Ikenne,TMS18F1001P0020,2,2,178.3333333,6,17,,3,98.6,23.46,2,12.05,5.55,75.83333333,195,7.4,2.4,16.1,0.32,31.8,73.33333333
20.GS.C4B.PYT.500.IK,Ikenne,TMS18F1348P0024,0,1,148.3333333,9,19,24.08,3,80.67,22.6,2,18.2,7.6,80.83333333,143.3333333,10.1,3.1,24.3,0.29,30.5,71.66666667
20.GS.C4B.PYT.500.IK,Ikenne,TMS18F1231P0011,4,2,149.1666667,9,14,,3,84.13,25.96,1,5,4.7,60,136.6666667,6.3,,6.7,0.48,,69
20.GS.C4B.PYT.500.IK,Ikenne,TMS18F1310P0088,2,2,168.3333333,8,33,20.21,3,85.54,27.39,1,14.15,20,93.33333333,156.6666667,26.7,9.6,18.9,0.59,36,91.66666667
20.GS.C4B.PYT.500.IK,Ikenne,TMS18F1305P0039,1,4,151.6666667,8,34,26.54,3,106.8,24.98,2,24.5,27.55,48.33333333,160,36.7,13.5,32.7,0.53,36.7,38.33333333
20.GS.C4B.PYT.500.IK,Ikenne,TMS18F1312P0033,1,3,177,7,16,,3,92.45,21.64,2,15.45,6.15,48,183.3333333,8.2,3.3,20.6,0.28,40,51.66666667
20.GS.C4B.PYT.500.IK,Ikenne,TMS18F1191P0002,0,2,207.5,9,46,19.8,3,65.48,26.6,2,20.5,19.1,83,187.6666667,25.5,8.0,27.3,0.48,31.6,91.66666667
20.GS.C4B.PYT.500.IK,Ikenne,TMS18F1350P0082,4,3,200.8333333,7,12,,3,78.02,27.45,1,11.65,7.4,72.5,178.3333333,9.9,3.1,15.5,0.39,31,58.33333333
20.GS.C4B.PYT.500.IK,Ikenne,TMS18F1076P0110,0,1,205.8333333,8,39,20.45,4,77.87,27.77,3,23.5,25.5,155,201.6666667,34.0,8.7,31.3,0.52,25.5,138.3333333
20.GS.C4B.PYT.500.IK,Ikenne,TMS18F1348P0117,8,4,254.1666667,9,42,,3,79.25,25.45,1,22.75,26.15,67.5,261.6666667,34.9,11.6,30.3,0.53,33.2,35
20.GS.C4B.PYT.500.IK,Ikenne,TMS18F1344P0176,2,3,175,5,18,,3,83.69,21.31,2,15.55,10.3,46.66666667,185,13.7,4.7,20.7,0.40,34.5,40
20.GS.C4B.PYT.500.IK,Ikenne,TMS18F1319P0100,5,2,155.8333333,8,35,,4,70.58,25.23,2,11.45,8.35,85,166.6666667,11.1,3.5,15.3,0.42,31.6,83.33333333
20.GS.C4B.PYT.500.IK,Ikenne,IITA-TMS-IBA980581,0,1,175,9,44,,3,78.78,27.22,2,28.25,19.35,93.33333333,183.3333333,25.8,8.9,37.7,0.41,34.5,106.6666667
20.GS.C4B.PYT.500.IK,Ikenne,TMS18F1312P0039,1,2,222.5,9,23,30.47,3,87.98,27.26,2,27.3,8.9,109,215,11.9,4.5,36.4,0.25,37.7,110
20.GS.C4B.PYT.500.IK,Ikenne,TMS18F1068P0077,9,2,248.3333333,9,45,,3,85.28,26.18,1,35.45,15.55,124,251.6666667,20.7,8.9,47.3,0.30,42.8,126.6666667
20.GS.C4B.PYT.500.IK,Ikenne,IITA-TMS-IBA30572,5,2,215,6,18,,3,92.26,30.31,1,14.3,4.55,115,206.6666667,6.1,1.8,19.1,0.24,30.1,131.6666667
20.GS.C4B.PYT.500.IK,Ikenne,TMS18F1165P0008,7,2,258.3333333,9,43,,3,77.66,26.16,2,37.1,11.75,80.83333333,271.6666667,15.7,6.0,49.5,0.24,38.1,121.6666667
20.GS.C4B.PYT.500.IK,Ikenne,TMS18F1367P0030,2,3,250.8333333,6,35,25.52,3,79.34,35.54,1,23.5,18.35,91.66666667,266.6666667,24.5,8.2,31.3,0.44,33.5,95
20.GS.C4B.PYT.500.IK,Ikenne,TMS18F1539P0073,0,0,118.3333333,9,23,26.48,1,,17.14,3,7.65,8.75,,118.3333333,11.7,3.7,10.2,0.53,31.7,
20.GS.C4B.PYT.500.IK,Ikenne,TMS18F1319P0041,1,3,180,9,27,,3,77.5,24.99,1,16.35,13.25,68.33333333,176.6666667,17.7,6.5,21.8,0.45,36.7,68.33333333
20.GS.C4B.PYT.500.IK,Ikenne,TMS18F1345P0012,1,4,180.8333333,9,44,19.82,3,73,20.01,3,21.5,20.7,33.33333333,195,27.6,9.4,28.7,0.49,33.9,28.33333333
20.GS.C4B.PYT.500.IK,Ikenne,TMEB419,7,0,235.8333333,5,6,,1,,23.52,2,15.2,2.05,,255,2.7,,20.3,0.12,,
20.GS.C4B.PYT.500.IK,Ikenne,TMS18F1323p0025,0,4,203.3333333,9,74,,3,81.95,22.85,2,25.15,27.55,48.33333333,190,36.7,13.9,33.5,0.52,37.8,35
20.GS.C4B.PYT.500.IK,Ikenne,TMS18F1308P0084,0,1,269.1666667,9,56,,3,84.65,29.32,1,28.15,23.28,150.8333333,286.6666667,31.0,11.4,37.5,0.45,36.6,175
20.GS.C4B.PYT.500.IK,Ikenne,TMS18F1352P0002,1,2,199.1666667,9,44,31.12,3,87.51,23.33,2,16.5,22.05,98,186.6666667,29.4,11.9,22.0,0.57,40.5,100
20.GS.C4B.PYT.500.IK,Ikenne,TMS18F1344P0153,1,2,199.1666667,9,29,29.4,3,73.73,30.59,2,35.9,17.8,103.3333333,203.3333333,23.7,8.3,47.9,0.33,34.9,121.6666667
20.GS.C4B.PYT.500.IK,Ikenne,TMS18F1217P0095,0,3,161.6666667,5,14,,3,74.73,23.43,2,15.28,4.45,47.5,153.3333333,5.9,,20.4,0.23,,36.66666667
20.GS.C4B.PYT.500.IK,Ikenne,TMS18F1082P0024,5,3,207.5,2,4,,3,90.51,26.02,2,10.15,2.6,75.83333333,185,3.5,1.4,13.5,0.20,41.3,53.33333333
20.GS.C4B.PYT.500.IK,Ikenne,TMS18F1339P0015,2,2,166.6666667,9,72,,3,70.79,29.99,2,25.45,25.45,68.33333333,203.3333333,33.9,12.4,33.9,0.50,36.6,88.33333333
20.GS.C4B.PYT.500.IK,Ikenne,TMS18F1076P0077,0,2,174.6666667,8,24,,3,79.67,23.03,2,15.6,7.45,90.83333333,177,9.9,3.8,20.8,0.32,38.1,95
20.GS.C4B.PYT.500.IK,Ikenne,TMS18F1265P0030,0,0,93.33333333,8,7,24.21,1,,13.66,2,3.5,5.15,,96.66666667,6.9,2.1,4.7,0.60,30,
20.GS.C4B.PYT.500.IK,Ikenne,TMS18F1348P0131,2,2,190.8333333,5,28,,3,89.14,30.53,1,21.95,15.25,88.66666667,216.6666667,20.3,8.0,29.3,0.41,39.3,108.3333333
20.GS.C4B.PYT.500.IK,Ikenne,TMS18F1058P0020,5,2,175,6,16,,2,70.02,23.8,1,3.6,3.65,107.5,211.6666667,4.9,1.7,4.8,0.50,35,111.6666667
20.GS.C4B.PYT.500.IK,Ikenne,TMS18F1139P0076,2,2,173.3333333,9,37,31.13,3,86.54,26.48,2,11.2,16.45,72.5,158.3333333,21.9,8.4,14.9,0.59,38.5,73.33333333
20.GS.C4B.PYT.500.IK,Ikenne,TMS18F1341P0044,3,3,185,9,14,15.24,3,86.07,28.83,1,11.7,14.4,87.5,193.3333333,19.2,4.1,15.6,0.55,21.1,88.33333333
20.GS.C4B.PYT.500.IK,Ikenne,TMS18F1350P0026,1,3,155,8,22,,3,,26.72,2,10.8,12.75,52.83333333,161.6666667,17.0,6.5,14.4,0.54,38.4,55
20.GS.C4B.PYT.500.IK,Ikenne,TMS18F1038P0056,0,2,113.3333333,9,33,23.92,3,,22.11,2,12.65,12.05,61.66666667,115,16.1,5.2,16.9,0.49,32.5,51.66666667
20.GS.C4B.PYT.500.IK,Ikenne,TMS18F1396P0032,1,2,207.5,6,14,,3,,33.39,2,15.7,4.55,108.75,228.3333333,6.1,,20.9,0.22,,103.3333333
20.GS.C4B.PYT.500.IK,Ikenne,IITA-TMS-IBA000070,1,2,167.5,9,45,,2,85.13,25.93,2,20.35,19.5,66.66666667,150,26.0,8.3,27.1,0.49,32,66.66666667
20.GS.C4B.PYT.500.IK,Ikenne,TMS18F1003P0009,0,3,175.8333333,9,33,31.08,3,81.28,27.76,2,20.8,17.7,65.83333333,216.6666667,23.6,8.7,27.7,0.46,36.8,65
20.GS.C4B.PYT.500.IK,Ikenne,TMS18F1346P0023,0,3,144.1666667,9,39,,3,85.47,25.49,2,9.15,11.6,47.5,145,15.5,4.8,12.2,0.56,31.1,56.66666667
20.GS.C4B.PYT.500.IK,Ikenne,IITA-TMS-IBA000070,0,1,204.1666667,9,51,,3,79.23,31.1,2,20.25,25.35,87.5,175,33.8,11.2,27.0,0.56,33,81.66666667
20.GS.C4B.PYT.500.IK,Ikenne,TMS18F1335P0021,2,2,193.3333333,5,9,23.11,3,75.02,24.9,2,15.8,9,119,250,12.0,4.0,21.1,0.36,33,131.6666667
20.GS.C4B.PYT.500.IK,Ikenne,TMS18F1313P0053,1,2,205.8333333,9,45,28.42,3,83.29,32.23,1,13.85,22.05,118.3333333,220,29.4,11.6,18.5,0.61,39.5,110
20.GS.C4B.PYT.500.IK,Ikenne,TMS18F1175P0053,0,2,126.6666667,9,39,14.1,3,76.27,22.08,2,19.15,11.4,58.66666667,141.6666667,15.2,3.4,25.5,0.37,22.1,70
20.GS.C4B.PYT.500.IK,Ikenne,TMS18F1208P0007,0,2,150,9,39,19.83,3,81.47,25.66,2,15.65,17.15,68.33333333,145,22.9,5.9,20.9,0.52,25.8,70
20.GS.C4B.PYT.500.IK,Ikenne,TMS18F1306P0127,1,3,207.5,9,29,32.31,3,74.28,30.01,1,18,19.85,76.66666667,216.6666667,26.5,10.8,24.0,0.52,40.9,70
20.GS.C4B.PYT.500.IK,Ikenne,TMS18F1344P0198,1,2,119.1666667,9,18,,3,,25.58,1,7.3,11.4,65,128.3333333,15.2,,9.7,0.61,,66.66666667
20.GS.C4B.PYT.500.IK,Ikenne,TMS18F1349P0123,9,4,170.8333333,7,13,,3,85.44,29.16,1,18.75,4.25,31.66666667,180,5.7,,25.0,0.18,,41.66666667
20.GS.C4B.PYT.500.IK,Ikenne,TMS18F1318P0016,2,2,155.8333333,5,19,21.34,3,82.04,21.02,1,4.85,8.65,82.5,136.6666667,11.5,3.0,6.5,0.64,25.9,76.66666667
20.GS.C4B.PYT.500.IK,Ikenne,TMS18F1331P0013,2,2,215,9,16,20.91,3,89.04,27.13,2,15,13.3,128.3333333,221.6666667,17.7,4.5,20.0,0.47,25.6,120
